time,power1,TV,washing_drying,kitchen appliances,fridge,heating
2023-01-06 10:00,294,7,0,0,10,209
2023-01-06 11:00,279,6,0,0,2,202
2023-01-06 12:00,258,6,0,0,14,169
2023-01-06 13:00,266,7,0,0,8,188
2023-01-06 14:00,273,7,0,0,7,191
2023-01-06 15:00,311,7,0,0,15,219
2023-01-06 16:00,287,7,0,0,0,176
2023-01-06 17:00,652,8,0,0,15,537
2023-01-06 18:00,227,23,0,0,16,102
2023-01-06 19:00,249,8,0,0,1,156
2023-01-06 20:00,213,9,0,0,10,108
2023-01-06 21:00,297,9,0,0,16,199
2023-01-06 22:00,306,8,0,0,15,203
2023-01-06 23:00,308,19,0,0,4,166
2023-01-07 00:00,424,20,0,0,3,154
2023-01-07 01:00,297,22,0,0,12,182
2023-01-07 02:00,291,19,0,0,16,168
2023-01-07 03:00,245,19,0,0,16,119
2023-01-07 04:00,211,8,0,0,8,124
2023-01-07 05:00,201,8,0,0,0,131
2023-01-07 06:00,659,9,0,0,8,574
2023-01-07 07:00,224,9,0,0,16,155
2023-01-07 08:00,267,9,26,0,16,160
2023-01-07 09:00,285,8,39,0,12,165
2023-01-07 10:00,243,9,0,0,0,175
2023-01-07 11:00,253,9,0,0,8,174
2023-01-07 12:00,221,9,0,0,16,151
2023-01-07 13:00,245,9,0,0,13,180
2023-01-07 14:00,239,8,0,0,0,179
2023-01-07 15:00,229,8,0,0,11,164
2023-01-07 16:00,234,8,0,0,16,128
2023-01-07 17:00,627,11,0,0,12,527
2023-01-07 18:00,208,20,0,0,1,91
2023-01-07 19:00,188,11,0,0,6,100
2023-01-07 20:00,217,11,0,0,14,104
2023-01-07 21:00,231,11,0,0,18,108
2023-01-07 22:00,208,11,0,0,18,111
2023-01-07 23:00,254,11,0,0,14,147
2023-01-08 00:00,230,24,0,0,13,107
2023-01-08 01:00,261,21,0,0,10,138
2023-01-08 02:00,280,19,0,0,6,148
2023-01-08 03:00,314,8,0,0,12,190
2023-01-08 04:00,279,9,0,0,22,160
2023-01-08 05:00,227,9,0,0,18,139
2023-01-08 06:00,649,8,0,0,21,574
2023-01-08 07:00,241,8,0,0,18,165
2023-01-08 08:00,266,8,0,0,7,179
2023-01-08 09:00,247,9,0,0,19,161
2023-01-08 10:00,189,9,0,0,14,117
2023-01-08 11:00,183,9,0,0,8,106
2023-01-08 12:00,150,8,0,0,17,65
2023-01-08 13:00,173,8,0,0,20,75
2023-01-08 14:00,195,9,0,0,19,106
2023-01-08 15:00,192,9,0,0,13,114
2023-01-08 16:00,203,8,0,0,6,120
2023-01-08 17:00,363,8,0,0,3,259
2023-01-08 18:00,220,24,0,0,10,102
2023-01-08 19:00,302,8,0,0,19,188
2023-01-08 20:00,258,8,0,0,21,137
2023-01-08 21:00,219,8,0,0,18,106
2023-01-08 22:00,132,8,0,0,11,12
2023-01-08 23:00,123,20,26,0,3,3
2023-01-09 00:00,120,23,0,0,22,9
2023-01-09 01:00,133,22,0,0,10,4
2023-01-09 02:00,132,20,0,0,24,2
2023-01-09 03:00,146,27,0,0,3,3
2023-01-09 04:00,150,18,0,0,24,9
2023-01-09 05:00,115,19,0,0,14,9
2023-01-09 06:00,515,9,0,0,20,443
2023-01-09 07:00,111,9,0,0,10,29
2023-01-09 08:00,106,8,0,0,5,27
2023-01-09 09:00,98,9,0,0,3,35
2023-01-09 10:00,119,9,0,0,8,51
2023-01-09 11:00,111,9,0,0,14,34
2023-01-09 12:00,117,8,0,0,19,31
2023-01-09 13:00,134,9,0,0,19,28
2023-01-09 14:00,126,9,0,0,7,45
2023-01-09 15:00,378,9,76,0,6,227
2023-01-09 16:00,324,9,12,0,18,195
2023-01-09 17:00,1115,8,545,0,23,433
2023-01-09 18:00,124,21,17,0,13,2
2023-01-09 19:00,113,9,0,0,19,2
2023-01-09 20:00,100,10,0,0,9,3
2023-01-09 21:00,86,9,0,0,9,3
2023-01-09 22:00,98,8,0,0,23,2
2023-01-09 23:00,103,17,0,0,17,2
2023-01-10 00:00,133,21,0,0,3,2
2023-01-10 01:00,106,21,0,0,15,2
2023-01-10 02:00,139,8,0,0,22,3
2023-01-10 03:00,101,9,0,0,10,3
2023-01-10 04:00,63,9,0,0,6,3
2023-01-10 05:00,89,9,0,0,20,4
2023-01-10 06:00,83,9,0,0,12,6
2023-01-10 07:00,83,9,0,0,5,6
2023-01-10 08:00,94,10,0,0,11,14
2023-01-10 09:00,100,10,0,0,22,13
2023-01-10 10:00,0,0,0,0,0,0
2023-01-10 11:00,98,10,0,0,15,10
2023-01-10 12:00,70,10,0,0,1,9
2023-01-10 13:00,133,10,0,0,17,40
2023-01-10 14:00,144,10,0,0,20,49
2023-01-10 15:00,97,9,0,0,3,18
2023-01-10 16:00,123,9,0,0,14,24
2023-01-10 17:00,562,9,0,0,21,449
2023-01-10 18:00,194,19,0,0,7,3
2023-01-10 19:00,117,9,0,0,9,12
2023-01-10 20:00,129,9,0,0,22,14
2023-01-10 21:00,117,9,0,0,15,5
2023-01-10 22:00,109,9,0,0,3,12
2023-01-10 23:00,145,21,0,0,18,14
2023-01-11 00:00,128,21,0,0,15,3
2023-01-11 01:00,181,32,0,0,13,17
2023-01-11 02:00,277,17,0,0,2,110
2023-01-11 03:00,146,7,0,0,17,35
2023-01-11 04:00,136,6,0,0,22,33
2023-01-11 05:00,128,7,0,0,13,42
2023-01-11 06:00,519,7,0,0,4,466
2023-01-11 07:00,104,7,0,0,17,27
2023-01-11 08:00,126,6,0,0,21,38
2023-01-11 09:00,109,7,0,0,6,43
2023-01-11 10:00,96,7,0,0,10,26
2023-01-11 11:00,174,7,0,0,21,77
2023-01-11 12:00,98,6,0,0,13,14
2023-01-11 13:00,83,7,0,0,5,18
2023-01-11 14:00,108,7,0,0,20,25
2023-01-11 15:00,99,7,0,0,17,22
2023-01-11 16:00,93,7,0,0,1,6
2023-01-11 17:00,559,7,0,0,17,448
2023-01-11 18:00,134,21,0,0,21,9
2023-01-11 19:00,101,6,0,0,7,2
2023-01-11 20:00,94,7,0,0,8,4
2023-01-11 21:00,98,7,0,0,21,3
2023-01-11 22:00,153,6,0,0,15,2
2023-01-11 23:00,191,7,0,94,4,5
2023-01-12 00:00,108,21,0,0,9,3
2023-01-12 01:00,127,28,0,0,10,4
2023-01-12 02:00,135,19,0,0,5,10
2023-01-12 03:00,141,17,0,0,6,11
2023-01-12 04:00,109,6,0,0,7,27
2023-01-12 05:00,74,7,0,0,8,19
2023-01-12 06:00,525,7,0,0,7,455
2023-01-12 07:00,543,6,20,0,4,467
2023-01-12 08:00,103,7,0,0,2,33
2023-01-12 09:00,101,7,0,0,3,42
2023-01-12 10:00,135,7,0,0,5,51
2023-01-12 11:00,131,7,0,0,6,35
2023-01-12 12:00,135,6,0,0,8,60
2023-01-12 13:00,150,7,0,0,9,76
2023-01-12 14:00,150,7,0,0,9,71
2023-01-12 15:00,118,7,0,0,8,42
2023-01-12 16:00,123,7,0,0,6,35
2023-01-12 17:00,133,7,0,0,4,27
2023-01-12 18:00,154,22,0,0,2,30
2023-01-12 19:00,107,7,0,0,2,14
2023-01-12 20:00,95,7,0,0,4,8
2023-01-12 21:00,188,7,7,0,6,12
2023-01-12 22:00,131,6,0,0,7,2
2023-01-12 23:00,116,7,0,0,8,3
2023-01-13 00:00,333,21,0,0,8,3
2023-01-13 01:00,116,34,0,0,9,2
2023-01-13 02:00,119,31,0,0,9,3
2023-01-13 03:00,97,12,0,0,9,2
2023-01-13 04:00,99,7,0,0,8,3
2023-01-13 05:00,91,7,0,0,10,5
2023-01-13 06:00,514,7,0,0,9,442
2023-01-13 07:00,310,7,233,0,10,8
2023-01-13 08:00,72,7,11,0,10,3
2023-01-13 09:00,99,7,0,0,12,14
2023-01-13 10:00,75,7,0,0,12,7
2023-01-13 11:00,130,7,0,0,11,56
2023-01-13 12:00,101,7,0,0,15,21
2023-01-13 13:00,81,7,0,0,16,8
2023-01-13 14:00,115,7,0,0,17,24
2023-01-13 15:00,98,7,0,0,19,13
2023-01-13 16:00,110,7,0,0,19,4
2023-01-13 17:00,109,8,0,0,19,6
2023-01-13 18:00,148,23,0,0,19,4
2023-01-13 19:00,104,8,0,0,21,2
2023-01-13 20:00,105,8,0,0,20,4
2023-01-13 21:00,114,8,0,0,20,3
2023-01-13 22:00,123,9,0,0,20,10
2023-01-13 23:00,124,8,0,0,11,16
2023-01-14 00:00,129,22,0,0,25,3
2023-01-14 01:00,166,35,0,0,7,23
2023-01-14 02:00,322,33,0,0,8,8
2023-01-14 03:00,123,12,0,0,18,3
2023-01-14 04:00,136,9,0,0,22,7
2023-01-14 05:00,98,9,0,0,19,24
2023-01-14 06:00,94,9,0,0,10,23
2023-01-14 07:00,229,8,138,0,6,16
2023-01-14 08:00,87,8,0,0,14,9
2023-01-14 09:00,102,9,0,0,21,9
2023-01-14 10:00,86,9,0,0,21,8
2023-01-14 11:00,94,8,0,0,10,12
2023-01-14 12:00,96,8,0,0,2,42
2023-01-14 13:00,152,8,0,0,14,57
2023-01-14 14:00,157,8,0,0,20,59
2023-01-14 15:00,140,9,0,0,15,55
2023-01-14 16:00,162,8,0,0,5,71
2023-01-14 17:00,367,11,0,0,6,43
2023-01-14 18:00,570,23,0,0,15,26
2023-01-14 19:00,155,15,0,0,20,28
2023-01-14 20:00,144,9,0,0,20,42
2023-01-14 21:00,114,8,0,0,15,17
2023-01-14 22:00,299,8,0,0,9,195
2023-01-14 23:00,134,9,0,0,2,48
2023-01-15 00:00,171,22,0,0,7,60
2023-01-15 01:00,162,24,0,0,15,29
2023-01-15 02:00,195,18,0,0,20,64
2023-01-15 03:00,214,20,0,0,33,68
2023-01-15 04:00,124,9,0,0,12,31
2023-01-15 05:00,110,10,0,0,9,32
2023-01-15 06:00,518,10,0,0,5,448
2023-01-15 07:00,106,9,0,0,5,24
2023-01-15 08:00,86,9,0,0,7,24
2023-01-15 09:00,111,9,0,0,11,29
2023-01-15 10:00,174,9,0,0,17,90
2023-01-15 11:00,208,8,0,0,20,114
2023-01-15 12:00,195,9,0,0,19,95
2023-01-15 13:00,135,9,0,0,19,25
2023-01-15 14:00,123,9,0,0,19,51
2023-01-15 15:00,126,8,0,0,16,54
2023-01-15 16:00,190,8,0,0,13,73
2023-01-15 17:00,616,8,0,0,11,81
2023-01-15 18:00,590,22,0,0,9,487
2023-01-15 19:00,155,9,0,0,8,49
2023-01-15 20:00,157,9,0,0,7,51
2023-01-15 21:00,149,9,0,0,7,48
2023-01-15 22:00,231,9,0,0,7,125
2023-01-15 23:00,247,9,0,0,6,148
2023-01-16 00:00,284,21,0,0,6,131
2023-01-16 01:00,243,21,0,0,6,130
2023-01-16 02:00,274,23,0,0,6,143
2023-01-16 03:00,288,34,0,0,7,137
2023-01-16 04:00,200,14,0,0,7,66
2023-01-16 05:00,148,9,0,0,7,73
2023-01-16 06:00,573,9,0,0,7,512
2023-01-16 07:00,301,9,129,0,10,90
2023-01-16 08:00,185,9,9,0,11,98
2023-01-16 09:00,163,9,0,0,11,82
2023-01-16 10:00,155,9,0,0,12,68
2023-01-16 11:00,155,9,0,0,13,67
2023-01-16 12:00,308,9,0,0,14,223
2023-01-16 13:00,321,9,0,0,17,240
2023-01-16 14:00,290,8,0,0,18,215
2023-01-16 15:00,252,9,0,0,18,165
2023-01-16 16:00,257,9,0,0,18,155
2023-01-16 17:00,822,9,561,0,18,85
2023-01-16 18:00,352,20,18,0,18,190
2023-01-16 19:00,550,20,266,0,19,158
2023-01-16 20:00,240,9,2,0,18,139
2023-01-16 21:00,208,32,0,0,19,65
2023-01-16 22:00,275,21,0,0,17,65
2023-01-16 23:00,241,33,75,0,17,33
2023-01-17 00:00,265,21,9,0,18,100
2023-01-17 01:00,251,18,0,0,18,96
2023-01-17 02:00,232,19,0,0,17,78
2023-01-17 03:00,270,18,0,0,17,92
2023-01-17 04:00,217,19,0,0,17,67
2023-01-17 05:00,136,7,0,0,16,57
2023-01-17 06:00,544,7,0,0,15,466
2023-01-17 07:00,128,7,0,0,13,48
2023-01-17 08:00,187,7,26,0,11,78
2023-01-17 09:00,147,7,0,0,9,83
2023-01-17 10:00,168,7,0,0,7,91
2023-01-17 11:00,149,7,0,0,4,83
2023-01-17 12:00,244,7,0,0,1,183
2023-01-17 13:00,257,7,0,0,2,183
2023-01-17 14:00,207,7,0,0,6,131
2023-01-17 15:00,185,21,0,0,9,87
2023-01-17 16:00,226,20,0,0,13,120
2023-01-17 17:00,1096,21,404,0,16,547
2023-01-17 18:00,989,31,316,0,17,128
2023-01-17 19:00,268,9,0,0,18,138
2023-01-17 20:00,240,9,0,0,18,127
2023-01-17 21:00,231,21,0,0,18,120
2023-01-17 22:00,175,20,0,0,18,67
2023-01-17 23:00,364,17,0,0,18,242
2023-01-18 00:00,171,20,0,0,16,43
2023-01-18 01:00,210,24,0,0,15,52
2023-01-18 02:00,237,34,0,0,13,92
2023-01-18 03:00,256,20,0,0,13,124
2023-01-18 04:00,210,19,0,0,14,81
2023-01-18 05:00,96,9,0,0,13,32
2023-01-18 06:00,506,9,0,0,13,451
2023-01-18 07:00,521,9,0,0,12,461
2023-01-18 08:00,496,9,24,0,9,395
2023-01-18 09:00,147,9,21,0,8,59
2023-01-18 10:00,265,9,0,0,7,175
2023-01-18 11:00,248,9,0,0,5,186
2023-01-18 12:00,259,9,0,0,3,184
2023-01-18 13:00,182,9,0,0,2,90
2023-01-18 14:00,144,9,0,0,0,79
2023-01-18 15:00,141,9,0,0,3,80
2023-01-18 16:00,212,20,0,0,5,91
2023-01-18 17:00,228,9,0,0,9,98
2023-01-18 18:00,188,21,0,0,13,59
2023-01-18 19:00,625,6,432,0,16,46
2023-01-18 20:00,220,6,1,0,16,124
2023-01-18 21:00,737,6,544,0,17,82
2023-01-18 22:00,298,7,20,0,17,154
2023-01-18 23:00,687,7,429,0,17,128
2023-01-19 00:00,304,21,19,0,18,176
2023-01-19 01:00,552,22,0,2,17,116
2023-01-19 02:00,381,18,0,0,18,87
2023-01-19 03:00,223,14,0,0,17,90
2023-01-19 04:00,158,7,0,0,17,54
2023-01-19 05:00,139,7,0,0,18,53
2023-01-19 06:00,565,7,0,0,17,482
2023-01-19 07:00,142,7,0,0,17,75
2023-01-19 08:00,195,7,13,0,17,98
2023-01-19 09:00,168,7,0,0,17,98
2023-01-19 10:00,276,7,0,0,17,191
2023-01-19 11:00,287,7,0,0,16,194
2023-01-19 12:00,311,7,0,0,13,230
2023-01-19 13:00,163,6,0,0,8,99
2023-01-19 14:00,158,6,0,0,3,97
2023-01-19 15:00,147,6,0,0,4,81
2023-01-19 16:00,166,7,0,0,8,71
2023-01-19 17:00,548,8,0,0,12,447
2023-01-19 18:00,162,23,0,0,17,20
2023-01-19 19:00,147,8,0,0,17,30
2023-01-19 20:00,126,8,0,0,18,29
2023-01-19 21:00,147,9,0,0,18,13
2023-01-19 22:00,155,8,0,0,18,50
2023-01-19 23:00,179,8,0,0,17,86
2023-01-20 00:00,190,23,0,0,16,58
2023-01-20 01:00,166,22,0,0,14,56
2023-01-20 02:00,201,22,0,0,12,72
2023-01-20 03:00,326,21,0,0,1,174
2023-01-20 04:00,177,10,0,0,7,82
2023-01-20 05:00,202,10,0,0,15,118
2023-01-20 06:00,650,11,0,0,18,553
2023-01-20 07:00,197,12,0,0,17,122
2023-01-20 08:00,199,12,14,0,7,112
2023-01-20 09:00,185,11,0,0,1,101
2023-01-20 10:00,253,11,0,0,7,182
2023-01-20 11:00,263,10,0,0,16,186
2023-01-20 12:00,268,11,0,0,17,184
2023-01-20 13:00,178,11,0,0,18,89
2023-01-20 14:00,160,10,0,0,9,77
2023-01-20 15:00,171,10,0,0,2,82
2023-01-20 16:00,209,11,0,0,15,97
2023-01-20 17:00,235,10,0,0,18,111
2023-01-20 18:00,183,21,0,0,10,74
2023-01-20 19:00,176,9,0,0,3,73
2023-01-20 20:00,144,9,0,0,11,53
2023-01-20 21:00,167,8,0,0,19,52
2023-01-20 22:00,222,8,0,0,19,111
2023-01-20 23:00,164,9,0,0,11,71
2023-01-21 00:00,164,24,0,0,1,71
2023-01-21 01:00,230,34,0,0,33,93
2023-01-21 02:00,275,19,0,0,16,129
2023-01-21 03:00,238,11,0,0,6,127
2023-01-21 04:00,192,8,0,0,14,94
2023-01-21 05:00,167,8,0,0,21,78
2023-01-21 06:00,549,9,0,0,4,477
2023-01-21 07:00,108,8,0,0,1,51
2023-01-21 08:00,161,9,26,0,29,42
2023-01-21 09:00,140,8,0,0,25,64
2023-01-21 10:00,271,8,0,0,0,198
2023-01-21 11:00,274,9,0,0,0,195
2023-01-21 12:00,282,9,0,0,16,210
2023-01-21 13:00,187,8,0,0,23,95
2023-01-21 14:00,186,9,0,0,0,96
2023-01-21 15:00,169,8,0,0,0,97
2023-01-21 16:00,190,9,0,0,3,107
2023-01-21 17:00,709,10,0,0,31,546
2023-01-21 18:00,629,22,0,0,1,82
2023-01-21 19:00,180,7,0,0,0,73
2023-01-21 20:00,214,19,0,0,20,79
2023-01-21 21:00,180,18,0,0,21,49
2023-01-21 22:00,247,7,0,0,15,144
2023-01-21 23:00,261,12,0,0,7,160
2023-01-22 00:00,439,21,0,0,13,100
2023-01-22 01:00,487,21,0,0,17,113
2023-01-22 02:00,395,31,0,0,8,105
2023-01-22 03:00,339,13,0,0,10,109
2023-01-22 04:00,161,8,0,0,7,65
2023-01-22 05:00,118,9,0,0,4,67
2023-01-22 06:00,582,10,0,0,14,516
2023-01-22 07:00,151,10,0,0,17,82
2023-01-22 08:00,146,10,0,0,3,54
2023-01-22 09:00,108,8,0,0,1,51
2023-01-22 10:00,259,9,0,0,20,167
2023-01-22 11:00,284,9,0,0,14,184
2023-01-22 12:00,289,9,0,0,0,229
2023-01-22 13:00,177,9,0,0,31,83
2023-01-22 14:00,184,8,0,0,18,93
2023-01-22 15:00,181,9,0,0,0,94
2023-01-22 16:00,220,9,0,0,0,120
2023-01-22 17:00,700,8,0,0,23,584
2023-01-22 18:00,231,21,0,0,11,92
2023-01-22 19:00,242,7,0,0,0,138
2023-01-22 20:00,160,7,0,0,4,75
2023-01-22 21:00,243,7,0,0,31,101
2023-01-22 22:00,298,18,15,0,2,178
2023-01-22 23:00,300,13,0,0,0,202
2023-01-23 00:00,312,21,0,0,14,176
2023-01-23 01:00,358,33,0,0,31,187
2023-01-23 02:00,336,18,0,0,6,186
2023-01-23 03:00,289,6,0,0,26,142
2023-01-23 04:00,169,7,0,0,24,43
2023-01-23 05:00,153,7,0,0,18,73
2023-01-23 06:00,600,7,0,0,18,530
2023-01-23 07:00,204,6,0,0,11,122
2023-01-23 08:00,165,7,0,0,1,116
2023-01-23 09:00,168,7,0,0,11,106
2023-01-23 10:00,174,7,0,0,17,106
2023-01-23 11:00,167,7,0,0,18,97
2023-01-23 12:00,409,7,0,0,7,341
2023-01-23 13:00,380,7,0,0,0,325
2023-01-23 14:00,378,7,0,0,27,296
2023-01-23 15:00,660,6,303,0,9,259
2023-01-23 16:00,457,7,0,0,16,365
2023-01-23 17:00,1626,7,533,0,8,795
2023-01-23 18:00,876,23,19,0,9,731
2023-01-23 19:00,214,8,0,0,17,119
2023-01-23 20:00,716,8,419,0,13,190
2023-01-23 21:00,302,9,3,0,5,183
2023-01-23 22:00,280,9,3,0,17,171
2023-01-23 23:00,281,19,0,0,16,170
2023-01-24 00:00,377,21,0,0,7,230
2023-01-24 01:00,713,20,0,0,9,262
2023-01-24 02:00,380,22,0,0,15,239
2023-01-24 03:00,390,19,0,0,15,253
2023-01-24 04:00,220,8,0,0,6,143
2023-01-24 05:00,205,8,0,0,5,146
2023-01-24 06:00,650,9,0,0,13,570
2023-01-24 07:00,221,9,0,0,15,133
2023-01-24 08:00,184,9,0,0,15,115
2023-01-24 09:00,182,9,0,0,13,99
2023-01-24 10:00,186,9,0,0,6,106
2023-01-24 11:00,200,9,0,0,1,124
2023-01-24 12:00,437,9,0,0,5,358
2023-01-24 13:00,387,9,0,0,8,306
2023-01-24 14:00,378,8,0,0,11,271
2023-01-24 15:00,403,9,0,0,13,311
2023-01-24 16:00,414,9,0,0,14,310
2023-01-24 17:00,355,11,0,0,14,242
2023-01-24 18:00,377,21,0,0,14,269
2023-01-24 19:00,426,9,0,0,14,198
2023-01-24 20:00,314,10,0,0,15,221
2023-01-24 21:00,303,9,0,0,15,206
2023-01-24 22:00,302,9,0,0,13,195
2023-01-24 23:00,327,9,0,0,10,222
2023-01-25 00:00,341,9,0,0,6,237
2023-01-25 01:00,339,9,0,0,2,233
2023-01-25 02:00,397,8,0,0,2,305
2023-01-25 03:00,379,9,0,0,6,287
2023-01-25 04:00,296,9,0,0,9,197
2023-01-25 05:00,261,9,0,0,11,181
2023-01-25 06:00,639,9,0,0,12,579
2023-01-25 07:00,267,9,0,0,12,181
2023-01-25 08:00,245,9,0,0,13,168
2023-01-25 09:00,274,9,0,0,12,199
2023-01-25 10:00,501,8,0,0,11,416
2023-01-25 11:00,472,9,0,0,7,393
2023-01-25 12:00,438,9,0,0,5,363
2023-01-25 13:00,245,9,0,0,1,171
2023-01-25 14:00,228,8,0,0,2,163
2023-01-25 15:00,266,8,0,0,7,165
2023-01-25 16:00,302,9,0,0,13,195
2023-01-25 17:00,293,8,0,0,13,183
2023-01-25 18:00,251,8,0,0,14,148
2023-01-25 19:00,249,8,0,0,14,144
2023-01-25 20:00,239,9,0,0,15,111
2023-01-25 21:00,212,9,0,0,15,103
2023-01-25 22:00,431,9,0,0,14,321
2023-01-25 23:00,586,9,0,0,14,485
2023-01-26 00:00,464,9,0,0,14,364
2023-01-26 01:00,437,9,0,0,14,328
2023-01-26 02:00,401,9,0,0,15,306
2023-01-26 03:00,475,14,0,0,14,343
2023-01-26 04:00,273,10,0,0,15,156
2023-01-26 05:00,235,9,0,0,15,170
