time,power1,TV,washing_drying,kitchen appliances,fridge,heating
2023-01-03 20:00,342,0,0,3,9,313
2023-01-03 21:00,355,14,0,2,25,299
2023-01-03 22:00,309,13,0,2,7,268
2023-01-03 23:00,265,0,0,2,37,212
2023-01-04 00:00,293,0,0,2,0,272
2023-01-04 01:00,737,16,0,2,41,639
2023-01-04 02:00,343,25,0,2,9,267
2023-01-04 03:00,742,14,0,2,20,662
2023-01-04 04:00,40,0,0,2,16,4
2023-01-04 05:00,43,0,0,2,17,4
2023-01-04 06:00,61,0,0,2,30,12
2023-01-04 07:00,58,0,0,2,8,27
2023-01-04 08:00,105,0,0,2,39,46
2023-01-04 09:00,167,0,0,3,0,145
2023-01-04 10:00,463,0,0,2,33,373
2023-01-04 11:00,530,0,0,2,1,442
2023-01-04 12:00,67,0,13,3,36,0
2023-01-04 13:00,31,0,0,3,9,0
2023-01-04 14:00,288,0,227,2,22,0
2023-01-04 15:00,218,0,1,3,21,175
2023-01-04 16:00,27,0,0,3,4,0
2023-01-04 17:00,101,1,18,36,34,0
2023-01-04 18:00,576,14,0,2,0,544
2023-01-04 19:00,533,15,0,2,37,466
2023-01-04 20:00,439,13,0,2,0,406
2023-01-04 21:00,412,0,0,2,36,358
2023-01-04 22:00,383,3,0,2,12,347
2023-01-04 23:00,366,14,0,3,9,318
2023-01-05 00:00,709,15,0,272,36,326
2023-01-05 01:00,348,14,0,2,0,298
2023-01-05 02:00,381,12,0,2,44,294
2023-01-05 03:00,158,11,0,3,2,103
2023-01-05 04:00,51,0,0,3,27,4
2023-01-05 05:00,55,0,0,3,16,16
2023-01-05 06:00,58,0,0,3,11,25
2023-01-05 07:00,85,0,0,3,26,38
2023-01-05 08:00,85,0,0,3,10,51
2023-01-05 09:00,126,0,0,2,40,66
2023-01-05 10:00,318,0,0,3,14,283
2023-01-05 11:00,1011,0,0,2,24,879
2023-01-05 12:00,542,0,0,2,18,507
2023-01-05 13:00,512,0,0,2,10,484
2023-01-05 14:00,534,0,0,2,22,495
2023-01-05 15:00,657,0,0,2,13,621
2023-01-05 16:00,668,0,0,2,35,616
2023-01-05 17:00,726,0,0,99,8,601
2023-01-05 18:00,636,14,0,2,28,577
2023-01-05 19:00,611,13,0,2,4,573
2023-01-05 20:00,614,12,0,2,15,565
2023-01-05 21:00,882,14,0,3,19,831
2023-01-05 22:00,558,0,0,2,14,524
2023-01-05 23:00,592,0,0,2,34,542
2023-01-06 00:00,551,0,0,2,12,521
2023-01-06 01:00,578,0,0,2,28,535
2023-01-06 02:00,559,13,0,2,4,492
2023-01-06 03:00,209,13,0,3,25,133
2023-01-06 04:00,320,0,0,2,18,282
2023-01-06 05:00,122,0,0,2,2,98
2023-01-06 06:00,186,0,0,2,41,127
2023-01-06 07:00,173,0,0,3,0,151
2023-01-06 08:00,233,0,0,3,35,180
2023-01-06 09:00,229,0,0,3,6,201
2023-01-06 10:00,539,0,0,2,11,508
2023-01-06 11:00,1028,0,0,2,35,937
2023-01-06 12:00,774,0,0,2,0,755
2023-01-06 13:00,928,0,0,210,34,668
2023-01-06 14:00,688,0,18,122,2,535
2023-01-06 15:00,439,0,0,3,33,389
2023-01-06 16:00,700,0,0,268,13,404
2023-01-06 17:00,558,0,0,129,3,411
2023-01-06 18:00,544,11,0,2,29,488
2023-01-06 19:00,447,13,0,2,12,404
2023-01-06 20:00,501,15,0,2,34,437
2023-01-06 21:00,860,0,0,2,2,839
2023-01-06 22:00,479,0,0,2,12,437
2023-01-06 23:00,632,0,0,3,36,580
2023-01-07 00:00,486,0,0,2,0,467
2023-01-07 01:00,537,0,0,3,36,485
2023-01-07 02:00,492,0,0,2,4,468
2023-01-07 03:00,157,0,0,2,32,105
2023-01-07 04:00,121,0,0,2,8,82
2023-01-07 05:00,113,0,0,2,8,83
2023-01-07 06:00,162,0,0,3,37,107
2023-01-07 07:00,152,0,0,2,0,131
2023-01-07 08:00,207,0,0,2,34,157
2023-01-07 09:00,220,0,0,3,16,184
2023-01-07 10:00,509,0,0,2,13,478
2023-01-07 11:00,947,0,0,3,21,872
2023-01-07 12:00,801,0,0,3,7,748
2023-01-07 13:00,962,0,0,2,40,906
2023-01-07 14:00,560,0,0,2,6,533
2023-01-07 15:00,537,0,0,2,3,512
2023-01-07 16:00,543,0,0,3,34,491
2023-01-07 17:00,532,0,0,105,11,399
2023-01-07 18:00,436,13,0,2,29,373
2023-01-07 19:00,420,13,0,2,19,368
2023-01-07 20:00,761,13,0,3,0,724
2023-01-07 21:00,354,0,0,2,34,300
2023-01-07 22:00,357,0,0,2,6,330
2023-01-07 23:00,385,15,0,2,23,328
2023-01-08 00:00,836,15,0,17,42,701
2023-01-08 01:00,353,13,0,2,12,287
2023-01-08 02:00,407,13,0,2,34,323
2023-01-08 03:00,147,3,0,3,4,85
2023-01-08 04:00,40,0,0,2,15,3
2023-01-08 05:00,59,0,0,2,38,3
2023-01-08 06:00,31,0,0,2,4,3
2023-01-08 07:00,58,0,0,2,37,4
2023-01-08 08:00,41,0,0,3,4,13
2023-01-08 09:00,78,0,0,3,26,30
2023-01-08 10:00,481,0,0,2,28,437
2023-01-08 11:00,485,0,0,2,0,464
2023-01-08 12:00,519,0,0,3,32,442
2023-01-08 13:00,453,0,0,2,7,428
2023-01-08 14:00,835,0,0,2,7,809
2023-01-08 15:00,424,0,0,2,30,377
2023-01-08 16:00,418,0,0,2,3,392
2023-01-08 17:00,783,0,0,3,43,723
2023-01-08 18:00,476,0,0,2,22,271
2023-01-08 19:00,272,0,0,2,18,226
2023-01-08 20:00,279,0,0,3,42,215
2023-01-08 21:00,49,0,0,2,23,0
2023-01-08 22:00,43,0,0,2,16,0
2023-01-08 23:00,79,14,0,3,46,0
2023-01-09 00:00,131,0,0,20,34,0
2023-01-09 01:00,207,14,0,3,18,0
2023-01-09 02:00,96,21,0,3,18,0
2023-01-09 03:00,117,14,0,2,44,0
2023-01-09 04:00,430,0,0,3,22,384
2023-01-09 05:00,38,0,0,2,14,0
2023-01-09 06:00,43,0,0,2,22,0
2023-01-09 07:00,70,0,0,3,52,0
2023-01-09 08:00,34,0,0,3,11,0
2023-01-09 09:00,29,0,0,3,5,0
2023-01-09 10:00,71,0,0,3,52,0
2023-01-09 11:00,49,0,0,3,20,0
2023-01-09 12:00,38,0,0,2,14,0
2023-01-09 13:00,56,0,0,2,36,0
2023-01-09 14:00,521,0,0,90,18,394
2023-01-09 15:00,399,0,0,97,15,248
2023-01-09 16:00,183,0,120,2,34,0
2023-01-09 17:00,308,0,18,2,19,249
2023-01-09 18:00,91,0,38,2,5,0
2023-01-09 19:00,228,14,0,2,41,153
2023-01-09 20:00,110,5,0,2,32,53
2023-01-09 21:00,55,25,0,2,7,0
2023-01-09 22:00,68,26,0,2,22,0
2023-01-09 23:00,78,0,0,2,34,0
2023-01-10 00:00,65,0,0,3,7,0
2023-01-10 01:00,468,0,0,3,17,398
2023-01-10 02:00,69,0,0,3,51,0
2023-01-10 03:00,27,0,0,2,2,0
2023-01-10 04:00,44,0,0,2,22,0
2023-01-10 05:00,60,0,0,2,41,0
2023-01-10 06:00,34,0,0,2,9,0
2023-01-10 07:00,35,0,0,2,10,0
2023-01-10 08:00,77,0,0,2,59,0
2023-01-10 09:00,34,0,0,2,9,0
2023-01-10 10:00,43,0,0,2,18,0
2023-01-10 11:00,58,0,0,2,38,0
2023-01-10 12:00,0,0,0,0,0,0
2023-01-10 13:00,39,0,0,2,17,0
2023-01-10 14:00,25,0,0,2,0,0
2023-01-10 15:00,58,0,0,2,38,0
2023-01-10 16:00,53,0,0,2,32,0
2023-01-10 17:00,31,0,0,3,0,0
2023-01-10 18:00,572,0,0,476,46,38
2023-01-10 19:00,222,0,0,4,17,178
2023-01-10 20:00,37,0,0,3,13,0
2023-01-10 21:00,52,0,0,2,31,0
2023-01-10 22:00,49,0,0,2,28,0
2023-01-10 23:00,79,14,0,2,1,0
2023-01-11 00:00,226,25,0,157,24,0
2023-01-11 01:00,428,14,0,2,51,304
2023-01-11 02:00,70,24,0,3,1,0
2023-01-11 03:00,129,11,0,2,31,0
2023-01-11 04:00,65,0,0,2,45,0
2023-01-11 05:00,55,0,0,2,32,0
2023-01-11 06:00,26,0,0,2,0,0
2023-01-11 07:00,55,0,0,2,30,0
2023-01-11 08:00,56,0,0,2,35,0
2023-01-11 09:00,26,0,0,2,1,0
2023-01-11 10:00,232,0,0,83,26,0
2023-01-11 11:00,198,0,0,99,53,0
2023-01-11 12:00,200,0,167,2,8,0
2023-01-11 13:00,93,0,6,3,15,39
2023-01-11 14:00,207,0,148,2,43,0
2023-01-11 15:00,68,0,23,2,25,0
2023-01-11 16:00,25,0,0,2,0,0
2023-01-11 17:00,91,0,16,8,55,0
2023-01-11 18:00,51,13,0,3,18,0
2023-01-11 19:00,42,14,0,2,7,0
2023-01-11 20:00,63,14,0,2,30,0
2023-01-11 21:00,48,0,0,2,27,0
2023-01-11 22:00,24,0,0,3,0,0
2023-01-11 23:00,42,0,0,3,20,0
2023-01-12 00:00,874,14,0,75,41,714
2023-01-12 01:00,532,14,0,2,11,450
2023-01-12 02:00,461,12,0,2,0,412
2023-01-12 03:00,483,0,0,2,39,414
2023-01-12 04:00,129,0,0,3,27,83
2023-01-12 05:00,111,0,0,2,4,85
2023-01-12 06:00,121,0,0,2,16,84
2023-01-12 07:00,145,0,0,3,44,84
2023-01-12 08:00,124,0,0,2,16,85
2023-01-12 09:00,116,0,0,2,3,91
2023-01-12 10:00,183,0,0,2,50,115
2023-01-12 11:00,944,0,0,2,17,827
2023-01-12 12:00,535,0,0,2,1,513
2023-01-12 13:00,51,0,0,3,30,0
2023-01-12 14:00,57,0,0,2,38,0
2023-01-12 15:00,303,0,172,2,0,105
2023-01-12 16:00,69,0,11,2,35,0
2023-01-12 17:00,53,0,0,2,29,0
2023-01-12 18:00,38,13,0,2,0,0
2023-01-12 19:00,46,0,0,2,24,0
2023-01-12 20:00,54,0,0,2,34,0
2023-01-12 21:00,24,0,0,3,0,0
2023-01-12 22:00,45,4,0,3,16,0
2023-01-12 23:00,78,14,0,2,46,0
2023-01-13 00:00,836,14,0,359,28,402
2023-01-13 01:00,84,15,0,3,2,0
2023-01-13 02:00,92,13,0,3,43,0
2023-01-13 03:00,71,13,0,3,20,0
2023-01-13 04:00,30,0,0,2,8,0
2023-01-13 05:00,48,0,0,2,27,0
2023-01-13 06:00,65,0,0,2,47,0
2023-01-13 07:00,23,0,0,2,0,0
2023-01-13 08:00,51,0,0,2,29,0
2023-01-13 09:00,63,0,0,2,45,0
2023-01-13 10:00,34,0,0,3,11,0
2023-01-13 11:00,295,0,0,2,3,202
2023-01-13 12:00,57,0,0,2,38,0
2023-01-13 13:00,47,0,0,2,18,0
2023-01-13 14:00,36,0,0,2,13,0
2023-01-13 15:00,50,0,0,2,29,0
2023-01-13 16:00,53,0,0,3,33,0
2023-01-13 17:00,26,3,0,2,0,0
2023-01-13 18:00,494,14,0,3,36,392
2023-01-13 19:00,70,13,0,2,40,0
2023-01-13 20:00,582,0,0,230,17,323
2023-01-13 21:00,804,0,0,132,8,497
2023-01-13 22:00,1312,0,0,395,49,816
2023-01-13 23:00,420,0,0,124,32,191
2023-01-14 00:00,217,0,0,2,0,120
2023-01-14 01:00,361,0,0,2,46,256
2023-01-14 02:00,355,0,0,2,22,271
2023-01-14 03:00,434,0,0,2,10,389
2023-01-14 04:00,47,0,0,2,27,0
2023-01-14 05:00,64,0,0,3,45,0
2023-01-14 06:00,24,0,0,3,0,0
2023-01-14 07:00,57,0,0,2,35,0
2023-01-14 08:00,61,0,0,2,42,0
2023-01-14 09:00,34,0,0,3,10,0
2023-01-14 10:00,29,0,0,2,6,0
2023-01-14 11:00,288,0,0,2,41,160
2023-01-14 12:00,141,0,0,3,30,0
2023-01-14 13:00,703,0,302,2,0,376
2023-01-14 14:00,379,0,20,314,41,0
2023-01-14 15:00,301,0,0,264,25,0
2023-01-14 16:00,47,0,0,2,14,0
2023-01-14 17:00,49,0,0,5,24,0
2023-01-14 18:00,822,14,324,2,16,449
2023-01-14 19:00,575,13,75,2,28,445
2023-01-14 20:00,820,14,361,3,28,397
2023-01-14 21:00,548,0,0,2,39,434
2023-01-14 22:00,339,0,0,3,45,276
2023-01-14 23:00,963,14,0,353,44,536
2023-01-15 00:00,689,27,0,192,55,279
2023-01-15 01:00,518,13,0,187,25,247
2023-01-15 02:00,331,25,0,2,6,258
2023-01-15 03:00,601,12,0,2,9,524
2023-01-15 04:00,122,0,0,2,14,84
2023-01-15 05:00,142,0,0,2,36,84
2023-01-15 06:00,66,0,0,2,44,3
2023-01-15 07:00,49,0,0,2,23,4
2023-01-15 08:00,117,0,0,3,6,86
2023-01-15 09:00,116,0,0,2,6,86
2023-01-15 10:00,124,0,0,2,47,56
2023-01-15 11:00,437,0,0,2,43,350
2023-01-15 12:00,405,0,0,2,36,322
2023-01-15 13:00,368,0,0,3,0,324
2023-01-15 14:00,353,0,0,2,37,294
2023-01-15 15:00,298,0,0,2,44,235
2023-01-15 16:00,473,0,0,3,30,415
2023-01-15 17:00,232,0,19,76,0,120
2023-01-15 18:00,954,14,484,2,37,397
2023-01-15 19:00,625,0,60,2,38,513
2023-01-15 20:00,82,10,27,2,24,0
2023-01-15 21:00,28,0,0,2,0,0
2023-01-15 22:00,57,0,0,2,37,0
2023-01-15 23:00,62,0,0,2,45,0
2023-01-16 00:00,59,0,0,2,39,0
2023-01-16 01:00,455,14,0,286,2,80
2023-01-16 02:00,64,14,0,3,10,0
2023-01-16 03:00,98,15,0,3,45,0
2023-01-16 04:00,69,0,0,3,45,0
2023-01-16 05:00,53,0,0,2,26,0
2023-01-16 06:00,30,0,0,2,0,0
2023-01-16 07:00,58,0,0,2,4,29
2023-01-16 08:00,63,0,0,2,42,0
2023-01-16 09:00,66,0,0,3,45,0
2023-01-16 10:00,62,0,0,2,40,0
2023-01-16 11:00,26,0,0,2,0,0
2023-01-16 12:00,34,0,0,2,8,0
2023-01-16 13:00,58,0,0,2,36,0
2023-01-16 14:00,68,0,0,2,48,0
2023-01-16 15:00,70,0,0,26,6,0
2023-01-16 16:00,251,0,0,212,12,0
2023-01-16 17:00,62,0,0,2,37,0
2023-01-16 18:00,80,0,18,2,33,0
2023-01-16 19:00,184,14,0,2,12,136
2023-01-16 20:00,94,14,0,2,5,0
2023-01-16 21:00,518,14,0,2,32,457
2023-01-16 22:00,825,13,0,3,35,760
2023-01-16 23:00,867,13,0,2,3,802
2023-01-17 00:00,537,0,0,3,16,498
2023-01-17 01:00,417,0,0,2,35,366
2023-01-17 02:00,427,0,0,3,43,368
2023-01-17 03:00,442,6,0,2,2,332
2023-01-17 04:00,531,0,0,2,13,327
2023-01-17 05:00,183,11,0,2,40,84
2023-01-17 06:00,158,11,0,2,4,86
2023-01-17 07:00,493,5,0,2,25,428
2023-01-17 08:00,144,0,0,3,43,84
2023-01-17 09:00,120,0,0,2,14,85
2023-01-17 10:00,473,0,0,2,8,393
2023-01-17 11:00,52,0,0,2,32,0
2023-01-17 12:00,52,0,0,3,30,0
2023-01-17 13:00,24,0,0,2,0,0
2023-01-17 14:00,43,0,0,2,21,0
2023-01-17 15:00,61,0,0,2,42,0
2023-01-17 16:00,56,0,0,3,1,0
2023-01-17 17:00,75,0,0,40,16,0
2023-01-17 18:00,203,0,74,2,47,0
2023-01-17 19:00,138,0,21,2,13,0
2023-01-17 20:00,45,14,0,2,1,0
2023-01-17 21:00,472,14,0,3,36,404
2023-01-17 22:00,464,13,0,2,24,408
2023-01-17 23:00,473,14,0,2,0,424
2023-01-18 00:00,823,13,0,327,30,380
2023-01-18 01:00,535,14,0,2,24,460
2023-01-18 02:00,467,12,0,2,0,418
2023-01-18 03:00,411,4,0,2,26,308
2023-01-18 04:00,845,0,0,2,37,792
2023-01-18 05:00,28,0,0,3,0,4
2023-01-18 06:00,61,0,0,2,35,4
2023-01-18 07:00,143,0,0,2,37,87
2023-01-18 08:00,28,0,0,2,0,4
2023-01-18 09:00,47,0,0,2,21,4
2023-01-18 10:00,95,0,0,2,42,35
2023-01-18 11:00,553,0,0,2,12,492
2023-01-18 12:00,41,0,0,2,7,0
2023-01-18 13:00,106,0,18,2,57,0
2023-01-18 14:00,56,0,0,2,8,0
2023-01-18 15:00,200,0,0,2,6,167
2023-01-18 16:00,179,0,0,121,45,0
2023-01-18 17:00,84,0,0,46,18,0
2023-01-18 18:00,46,14,0,3,9,0
2023-01-18 19:00,87,13,0,2,56,0
2023-01-18 20:00,42,13,0,2,5,0
2023-01-18 21:00,583,0,0,2,5,556
2023-01-18 22:00,598,0,0,3,42,538
2023-01-18 23:00,522,15,0,110,18,366
2023-01-19 00:00,633,14,0,228,0,377
2023-01-19 01:00,502,13,0,2,46,361
2023-01-19 02:00,351,12,0,3,23,282
2023-01-19 03:00,718,0,0,2,0,682
2023-01-19 04:00,52,0,0,2,28,4
2023-01-19 05:00,54,0,0,2,31,3
2023-01-19 06:00,108,0,0,2,0,86
2023-01-19 07:00,50,0,0,2,24,3
2023-01-19 08:00,63,0,0,2,41,4
2023-01-19 09:00,127,0,0,2,21,85
2023-01-19 10:00,36,0,0,2,7,4
2023-01-19 11:00,888,0,0,3,50,793
2023-01-19 12:00,525,0,0,3,15,493
2023-01-19 13:00,637,0,231,3,11,378
2023-01-19 14:00,463,0,24,2,30,393
2023-01-19 15:00,400,0,0,3,26,355
2023-01-19 16:00,594,0,0,2,1,572
2023-01-19 17:00,397,0,0,2,25,340
2023-01-19 18:00,402,13,0,3,40,331
2023-01-19 19:00,349,13,0,3,17,299
2023-01-19 20:00,321,14,0,2,3,283
2023-01-19 21:00,422,0,0,2,52,354
2023-01-19 22:00,449,0,0,153,17,262
2023-01-19 23:00,397,15,0,3,3,354
2023-01-20 00:00,433,14,0,222,41,140
2023-01-20 01:00,246,15,0,2,26,165
2023-01-20 02:00,259,12,0,2,11,194
2023-01-20 03:00,302,0,0,2,21,247
2023-01-20 04:00,79,0,0,2,56,3
2023-01-20 05:00,28,0,0,2,0,4
2023-01-20 06:00,45,0,0,2,18,3
2023-01-20 07:00,65,0,0,2,44,3
2023-01-20 08:00,34,0,0,2,8,3
2023-01-20 09:00,125,0,0,2,17,87
2023-01-20 10:00,77,0,0,2,39,18
2023-01-20 11:00,460,0,0,2,26,416
2023-01-20 12:00,791,0,0,2,1,771
2023-01-20 13:00,554,0,0,2,38,494
2023-01-20 14:00,429,0,0,2,19,388
2023-01-20 15:00,25,0,0,3,0,0
2023-01-20 16:00,57,0,0,2,35,0
2023-01-20 17:00,315,0,0,282,19,0
2023-01-20 18:00,56,14,0,3,17,0
2023-01-20 19:00,61,14,0,2,28,0
2023-01-20 20:00,72,14,0,3,39,0
2023-01-20 21:00,38,14,0,3,0,0
2023-01-20 22:00,825,0,0,489,25,305
2023-01-20 23:00,204,12,0,146,34,0
2023-01-21 00:00,894,14,0,111,13,741
2023-01-21 01:00,364,15,0,3,13,298
2023-01-21 02:00,379,13,0,2,52,282
2023-01-21 03:00,340,0,0,3,7,284
2023-01-21 04:00,49,0,0,3,24,3
2023-01-21 05:00,79,0,0,2,42,19
2023-01-21 06:00,43,0,0,2,17,3
2023-01-21 07:00,29,0,0,2,3,4
2023-01-21 08:00,72,0,0,2,31,21
2023-01-21 09:00,72,0,0,3,44,7
2023-01-21 10:00,113,0,0,3,0,90
2023-01-21 11:00,897,0,0,2,22,788
2023-01-21 12:00,570,0,0,2,39,489
2023-01-21 13:00,516,0,0,2,15,478
2023-01-21 14:00,147,0,0,2,5,118
2023-01-21 15:00,66,0,0,2,48,0
2023-01-21 16:00,38,0,0,2,17,0
2023-01-21 17:00,419,1,0,2,0,396
2023-01-21 18:00,59,14,0,2,27,0
2023-01-21 19:00,62,13,0,2,30,0
2023-01-21 20:00,43,13,0,3,8,0
2023-01-21 21:00,35,0,0,3,13,0
2023-01-21 22:00,90,0,0,2,63,0
2023-01-21 23:00,59,14,0,2,12,0
2023-01-22 00:00,102,15,0,3,12,0
2023-01-22 01:00,109,14,0,2,32,0
2023-01-22 02:00,77,13,0,3,27,0
2023-01-22 03:00,62,12,0,2,3,0
2023-01-22 04:00,39,0,0,2,17,0
2023-01-22 05:00,68,0,0,2,49,0
2023-01-22 06:00,29,0,0,2,7,0
2023-01-22 07:00,25,0,0,2,0,0
2023-01-22 08:00,63,0,0,2,44,0
2023-01-22 09:00,43,0,0,3,22,0
2023-01-22 10:00,23,0,0,2,0,0
2023-01-22 11:00,180,0,0,115,27,0
2023-01-22 12:00,1077,0,0,2,29,1007
2023-01-22 13:00,580,0,0,2,0,540
2023-01-22 14:00,620,0,0,2,29,574
2023-01-22 15:00,596,0,0,2,34,546
2023-01-22 16:00,504,0,0,2,0,483
2023-01-22 17:00,41,0,0,2,19,0
2023-01-22 18:00,78,14,0,2,46,0
2023-01-22 19:00,68,14,0,2,36,0
2023-01-22 20:00,562,0,0,2,1,542
2023-01-22 21:00,478,0,0,2,19,436
2023-01-22 22:00,640,1,0,2,52,571
2023-01-22 23:00,594,6,0,102,7,459
2023-01-23 00:00,409,15,0,2,16,345
2023-01-23 01:00,418,14,0,2,35,318
2023-01-23 02:00,443,13,0,2,17,382
2023-01-23 03:00,367,11,0,2,4,316
2023-01-23 04:00,51,0,0,2,29,3
2023-01-23 05:00,131,0,0,2,29,83
2023-01-23 06:00,70,0,0,2,0,47
2023-01-23 07:00,56,0,0,2,24,11
2023-01-23 08:00,73,0,0,2,25,28
2023-01-23 09:00,149,0,0,3,0,127
2023-01-23 10:00,153,0,0,2,34,99
2023-01-23 11:00,116,0,0,2,25,70
2023-01-23 12:00,542,0,0,3,12,484
2023-01-23 13:00,569,0,0,2,23,527
2023-01-23 14:00,515,0,0,2,32,466
2023-01-23 15:00,1001,0,0,29,0,919
2023-01-23 16:00,909,0,309,2,37,544
2023-01-23 17:00,1014,0,24,2,26,919
2023-01-23 18:00,967,7,0,2,10,912
2023-01-23 19:00,541,13,0,3,17,490
2023-01-23 20:00,590,14,0,2,38,519
2023-01-23 21:00,519,13,0,2,0,486
2023-01-23 22:00,522,0,0,2,16,461
2023-01-23 23:00,664,15,0,2,42,593
2023-01-24 00:00,853,14,0,160,0,666
2023-01-24 01:00,473,14,0,3,19,385
2023-01-24 02:00,643,13,0,2,38,394
2023-01-24 03:00,471,14,0,2,15,400
2023-01-24 04:00,681,3,0,2,4,616
2023-01-24 05:00,162,0,0,2,58,86
2023-01-24 06:00,113,0,0,2,6,86
2023-01-24 07:00,126,0,0,2,5,96
2023-01-24 08:00,180,0,0,2,39,124
2023-01-24 09:00,172,0,0,2,9,143
2023-01-24 10:00,194,0,0,2,11,160
2023-01-24 11:00,227,0,0,2,33,176
2023-01-24 12:00,552,0,0,2,13,520
2023-01-24 13:00,597,0,0,2,14,550
2023-01-24 14:00,673,0,0,97,29,532
2023-01-24 15:00,906,0,0,2,18,830
2023-01-24 16:00,893,0,0,341,0,528
2023-01-24 17:00,523,0,0,21,40,445
2023-01-24 18:00,449,0,0,3,12,414
2023-01-24 19:00,774,12,0,2,0,738
2023-01-24 20:00,558,11,0,2,47,418
2023-01-24 21:00,460,13,0,3,8,406
2023-01-24 22:00,437,11,0,7,0,395
2023-01-24 23:00,576,11,0,150,38,360
2023-01-25 00:00,659,12,0,345,7,283
2023-01-25 01:00,769,11,0,2,8,710
2023-01-25 02:00,440,14,0,3,37,337
2023-01-25 03:00,410,14,0,3,8,308
2023-01-25 04:00,461,13,0,2,2,408
2023-01-25 05:00,473,0,0,2,41,401
2023-01-25 06:00,116,0,0,2,2,87
2023-01-25 07:00,51,0,0,2,24,3
2023-01-25 08:00,75,0,0,3,39,14
2023-01-25 09:00,123,0,0,2,2,96
2023-01-25 10:00,186,0,0,2,14,148
2023-01-25 11:00,484,0,0,2,37,429
2023-01-25 12:00,647,0,0,2,0,625
2023-01-25 13:00,579,0,0,2,15,541
2023-01-25 14:00,588,0,0,3,33,537
2023-01-25 15:00,1111,0,0,185,0,884
2023-01-25 16:00,883,0,0,3,21,824
2023-01-25 17:00,664,0,0,2,46,597
2023-01-25 18:00,368,0,0,2,22,322
2023-01-25 19:00,410,0,0,3,18,335
2023-01-25 20:00,425,0,0,3,36,325
2023-01-25 21:00,314,0,0,2,0,252
2023-01-25 22:00,777,0,0,2,36,188
2023-01-25 23:00,828,0,0,2,12,282
2023-01-26 00:00,439,12,0,2,10,393
2023-01-26 01:00,439,14,0,2,42,335
2023-01-26 02:00,332,14,0,2,10,272
2023-01-26 03:00,361,14,0,3,6,284
2023-01-26 04:00,90,12,0,2,40,4
