time,power1,TV,washing_drying,kitchen appliances,fridge,heating
2023-01-13 20:00,19,0,0,0,0,0
2023-01-13 21:00,45,4,0,0,11,0
2023-01-13 22:00,72,15,0,0,20,0
2023-01-13 23:00,49,17,0,0,0,0
2023-01-14 00:00,57,15,0,0,23,0
2023-01-14 01:00,39,16,0,0,0,0
2023-01-14 02:00,52,16,0,0,15,0
2023-01-14 03:00,45,15,0,0,11,0
2023-01-14 04:00,33,0,0,0,15,0
2023-01-14 05:00,26,0,0,0,8,0
2023-01-14 06:00,31,0,0,0,12,0
2023-01-14 07:00,545,0,0,0,0,524
2023-01-14 08:00,43,0,0,0,18,8
2023-01-14 09:00,233,0,0,0,19,197
2023-01-14 10:00,199,0,0,0,0,180
2023-01-14 11:00,128,0,0,0,13,79
2023-01-14 12:00,91,0,0,0,0,0
2023-01-14 13:00,33,0,0,0,7,0
2023-01-14 14:00,37,0,0,0,21,0
2023-01-14 15:00,19,0,0,0,0,0
2023-01-14 16:00,35,0,0,0,17,0
2023-01-14 17:00,32,0,0,0,15,0
2023-01-14 18:00,18,0,0,0,0,0
2023-01-14 19:00,211,0,0,0,11,182
2023-01-14 20:00,214,0,0,0,21,176
2023-01-14 21:00,134,0,0,0,8,107
2023-01-14 22:00,21,0,0,0,0,0
2023-01-14 23:00,430,0,0,0,11,398
2023-01-15 00:00,442,18,0,0,10,392
2023-01-15 01:00,435,16,0,0,26,356
2023-01-15 02:00,523,0,0,0,0,483
2023-01-15 03:00,542,0,0,0,11,481
2023-01-15 04:00,35,0,0,0,15,0
2023-01-15 05:00,19,0,0,0,0,0
2023-01-15 06:00,25,0,0,0,6,0
2023-01-15 07:00,552,0,0,0,16,518
2023-01-15 08:00,19,0,0,0,0,0
2023-01-15 09:00,31,0,0,0,13,0
2023-01-15 10:00,28,0,0,0,10,0
2023-01-15 11:00,44,0,0,0,27,0
2023-01-15 12:00,19,0,0,0,0,0
2023-01-15 13:00,31,0,0,0,13,0
2023-01-15 14:00,477,7,0,63,11,373
2023-01-15 15:00,425,12,16,0,13,369
2023-01-15 16:00,415,16,0,0,0,378
2023-01-15 17:00,64,17,0,0,30,0
2023-01-15 18:00,39,0,0,0,22,0
2023-01-15 19:00,277,0,235,0,7,0
2023-01-15 20:00,70,0,25,0,13,0
2023-01-15 21:00,65,0,0,0,14,0
2023-01-15 22:00,36,0,0,0,0,0
2023-01-15 23:00,47,13,0,0,15,0
2023-01-16 00:00,54,16,0,0,8,0
2023-01-16 01:00,47,16,0,0,0,0
2023-01-16 02:00,59,24,0,0,0,0
2023-01-16 03:00,53,3,0,0,25,0
2023-01-16 04:00,24,0,0,0,4,0
2023-01-16 05:00,20,0,0,0,0,0
2023-01-16 06:00,41,0,0,0,24,0
2023-01-16 07:00,536,0,0,0,0,516
2023-01-16 08:00,546,0,0,0,3,522
2023-01-16 09:00,30,0,0,0,13,0
2023-01-16 10:00,23,0,0,0,4,0
2023-01-16 11:00,26,0,0,0,3,0
2023-01-16 12:00,31,0,0,0,9,0
2023-01-16 13:00,422,1,0,0,19,369
2023-01-16 14:00,28,7,0,0,0,0
2023-01-16 15:00,39,0,0,0,6,0
2023-01-16 16:00,81,5,0,0,20,0
2023-01-16 17:00,78,18,0,37,0,0
2023-01-16 18:00,585,13,0,80,6,0
2023-01-16 19:00,215,13,0,151,25,0
2023-01-16 20:00,62,0,0,4,7,0
2023-01-16 21:00,400,0,0,0,0,380
2023-01-16 22:00,415,0,0,0,17,378
2023-01-16 23:00,408,0,0,0,6,375
2023-01-17 00:00,394,0,0,0,0,374
2023-01-17 01:00,424,0,0,0,14,361
2023-01-17 02:00,436,0,0,0,20,363
2023-01-17 03:00,57,0,0,0,0,0
2023-01-17 04:00,39,0,0,0,24,0
2023-01-17 05:00,25,0,0,0,6,0
2023-01-17 06:00,35,0,0,0,18,0
2023-01-17 07:00,540,0,0,0,3,517
2023-01-17 08:00,556,0,0,0,19,517
2023-01-17 09:00,19,0,0,0,0,0
2023-01-17 10:00,19,0,0,0,0,0
2023-01-17 11:00,37,0,0,0,20,0
2023-01-17 12:00,23,0,0,0,0,0
2023-01-17 13:00,39,0,0,0,23,0
2023-01-17 14:00,48,7,0,0,15,0
2023-01-17 15:00,419,17,0,0,5,366
2023-01-17 16:00,130,2,14,0,0,48
2023-01-17 17:00,95,0,0,0,16,0
2023-01-17 18:00,62,17,16,0,17,0
2023-01-17 19:00,18,0,0,0,0,0
2023-01-17 20:00,197,0,0,0,15,0
2023-01-17 21:00,33,14,0,0,0,0
2023-01-17 22:00,22,0,0,0,4,0
2023-01-17 23:00,452,14,0,0,11,376
2023-01-18 00:00,408,0,0,0,17,371
2023-01-18 01:00,485,16,0,73,0,350
2023-01-18 02:00,240,16,0,0,14,179
2023-01-18 03:00,42,4,0,0,8,0
2023-01-18 04:00,21,0,0,0,2,0
2023-01-18 05:00,21,0,0,0,3,0
2023-01-18 06:00,47,0,0,0,30,0
2023-01-18 07:00,540,0,0,0,0,520
2023-01-18 08:00,540,0,0,0,1,519
2023-01-18 09:00,38,0,0,0,21,0
2023-01-18 10:00,19,0,0,0,0,0
2023-01-18 11:00,66,0,0,33,13,0
2023-01-18 12:00,42,1,0,0,16,0
2023-01-18 13:00,34,0,0,0,0,0
2023-01-18 14:00,45,0,0,0,10,0
2023-01-18 15:00,409,0,0,0,17,373
2023-01-18 16:00,439,8,0,0,0,377
2023-01-18 17:00,258,18,0,0,12,202
2023-01-18 18:00,233,1,0,0,13,172
2023-01-18 19:00,259,0,0,0,10,180
2023-01-18 20:00,256,15,0,0,0,181
2023-01-18 21:00,248,0,0,0,15,183
2023-01-18 22:00,205,0,0,0,9,177
2023-01-18 23:00,194,0,0,0,0,173
2023-01-19 00:00,60,14,0,0,31,0
2023-01-19 01:00,73,17,0,0,6,0
2023-01-19 02:00,63,20,0,0,8,0
2023-01-19 03:00,24,0,0,0,6,0
2023-01-19 04:00,48,0,0,0,33,0
2023-01-19 05:00,19,0,0,0,0,0
2023-01-19 06:00,22,0,0,0,3,0
2023-01-19 07:00,554,0,0,0,20,516
2023-01-19 08:00,548,0,0,0,8,439
2023-01-19 09:00,19,0,0,0,0,0
2023-01-19 10:00,47,0,0,0,32,0
2023-01-19 11:00,37,0,0,0,0,0
2023-01-19 12:00,31,0,0,0,0,0
2023-01-19 13:00,46,0,0,0,32,0
2023-01-19 14:00,19,0,0,0,0,0
2023-01-19 15:00,19,0,0,0,0,0
2023-01-19 16:00,259,0,0,0,37,206
2023-01-19 17:00,19,0,0,0,0,0
2023-01-19 18:00,18,0,0,0,0,0
2023-01-19 19:00,39,0,0,0,22,0
2023-01-19 20:00,123,0,0,0,6,100
2023-01-19 21:00,41,0,0,0,0,23
2023-01-19 22:00,408,0,0,0,17,373
2023-01-19 23:00,429,16,0,0,22,370
2023-01-20 00:00,410,0,0,0,0,375
2023-01-20 01:00,417,0,0,0,36,360
2023-01-20 02:00,39,15,0,0,0,0
2023-01-20 03:00,38,12,0,0,0,0
2023-01-20 04:00,46,0,0,0,30,0
2023-01-20 05:00,19,0,0,0,0,0
2023-01-20 06:00,18,0,0,0,0,0
2023-01-20 07:00,567,0,0,0,34,516
2023-01-20 08:00,19,0,0,0,0,0
2023-01-20 09:00,21,0,0,0,2,0
2023-01-20 10:00,115,0,0,0,16,81
2023-01-20 11:00,179,0,0,0,12,148
2023-01-20 12:00,394,0,0,0,5,368
2023-01-20 13:00,24,0,0,0,5,0
2023-01-20 14:00,35,0,0,0,18,0
2023-01-20 15:00,28,0,0,0,11,0
2023-01-20 16:00,19,0,0,0,0,0
2023-01-20 17:00,30,0,0,0,13,0
2023-01-20 18:00,32,0,0,0,15,0
2023-01-20 19:00,18,0,0,0,0,0
2023-01-20 20:00,38,0,0,0,21,0
2023-01-20 21:00,34,0,0,0,17,0
2023-01-20 22:00,19,0,0,0,0,0
2023-01-20 23:00,46,0,0,0,9,0
2023-01-21 00:00,47,16,0,0,12,0
2023-01-21 01:00,43,18,0,0,0,0
2023-01-21 02:00,50,21,0,0,6,0
2023-01-21 03:00,26,0,0,0,7,0
2023-01-21 04:00,34,0,0,0,16,0
2023-01-21 05:00,26,0,0,0,8,0
2023-01-21 06:00,21,0,0,0,2,0
2023-01-21 07:00,769,0,0,0,12,738
2023-01-21 08:00,75,0,0,0,18,40
2023-01-21 09:00,19,0,0,0,0,0
2023-01-21 10:00,324,0,0,0,0,304
2023-01-21 11:00,128,0,0,0,32,65
2023-01-21 12:00,84,0,0,0,0,62
2023-01-21 13:00,292,0,0,0,0,272
2023-01-21 14:00,34,0,0,0,16,0
2023-01-21 15:00,28,0,0,0,10,0
2023-01-21 16:00,25,0,0,0,7,0
2023-01-21 17:00,22,0,0,0,3,0
2023-01-21 18:00,29,0,0,0,11,0
2023-01-21 19:00,35,0,0,0,19,0
2023-01-21 20:00,68,0,0,0,0,49
2023-01-21 21:00,19,0,0,0,0,0
2023-01-21 22:00,68,0,0,0,15,35
2023-01-21 23:00,215,0,0,0,20,178
2023-01-22 00:00,48,14,0,0,1,0
2023-01-22 01:00,582,16,0,0,23,357
2023-01-22 02:00,416,15,0,0,0,370
2023-01-22 03:00,26,0,0,0,7,0
2023-01-22 04:00,34,0,0,0,16,0
2023-01-22 05:00,24,0,0,0,6,0
2023-01-22 06:00,31,0,0,0,14,0
2023-01-22 07:00,532,0,0,0,0,512
2023-01-22 08:00,296,0,0,0,13,254
2023-01-22 09:00,164,0,0,0,25,122
2023-01-22 10:00,3,0,0,0,4,0
2023-01-22 11:00,278,0,0,0,3,256
2023-01-22 12:00,162,0,0,0,6,123
2023-01-22 13:00,237,0,0,0,17,188
2023-01-22 14:00,171,17,0,0,12,120
2023-01-22 15:00,33,13,0,0,0,0
2023-01-22 16:00,11,3,0,0,6,0
2023-01-22 17:00,519,9,0,490,0,0
2023-01-22 18:00,35,6,0,0,13,0
2023-01-22 19:00,34,0,0,0,17,0
2023-01-22 20:00,32,0,0,0,16,0
2023-01-22 21:00,36,13,0,0,0,0
2023-01-22 22:00,417,14,0,0,13,370
2023-01-22 23:00,427,0,0,0,20,389
2023-01-23 00:00,905,13,0,496,20,359
2023-01-23 01:00,431,17,0,0,7,374
2023-01-23 02:00,412,15,0,0,0,361
2023-01-23 03:00,431,14,0,0,14,369
2023-01-23 04:00,19,0,0,0,0,0
2023-01-23 05:00,27,0,0,0,8,0
2023-01-23 06:00,53,0,0,0,38,0
2023-01-23 07:00,22,0,0,0,4,0
2023-01-23 08:00,552,0,0,0,2,529
2023-01-23 09:00,26,0,0,0,8,0
2023-01-23 10:00,19,0,0,0,0,0
2023-01-23 11:00,26,0,0,0,9,0
2023-01-23 12:00,84,0,0,0,0,64
2023-01-23 13:00,397,0,0,0,2,374
2023-01-23 14:00,46,0,0,0,24,0
2023-01-23 15:00,408,0,0,0,23,366
2023-01-23 16:00,58,19,16,0,4,0
2023-01-23 17:00,47,18,0,0,11,0
2023-01-23 18:00,64,23,0,0,24,0
2023-01-23 19:00,93,14,17,0,10,0
2023-01-23 20:00,35,15,0,0,0,0
2023-01-23 21:00,422,14,0,0,0,386
2023-01-23 22:00,459,14,0,0,32,382
2023-01-23 23:00,427,17,0,0,10,381
2023-01-24 00:00,422,16,0,0,12,376
2023-01-24 01:00,44,14,0,0,8,0
2023-01-24 02:00,45,21,0,0,4,0
2023-01-24 03:00,45,8,0,0,10,0
2023-01-24 04:00,20,0,0,0,0,0
2023-01-24 05:00,151,0,0,0,29,99
2023-01-24 06:00,140,0,0,0,0,121
2023-01-24 07:00,82,0,0,0,0,63
2023-01-24 08:00,692,0,0,0,12,659
2023-01-24 09:00,221,0,0,0,18,185
2023-01-24 10:00,103,0,0,0,11,73
2023-01-24 11:00,223,0,0,0,0,203
2023-01-24 12:00,97,0,0,0,0,77
2023-01-24 13:00,126,8,0,0,26,73
2023-01-24 14:00,186,0,0,0,2,165
2023-01-24 15:00,55,13,15,0,12,0
2023-01-24 16:00,19,0,0,0,0,0
2023-01-24 17:00,29,0,0,0,10,0
2023-01-24 18:00,35,0,0,0,17,0
2023-01-24 19:00,19,0,0,0,0,0
2023-01-24 20:00,27,0,0,0,9,0
2023-01-24 21:00,23,3,0,0,0,0
2023-01-24 22:00,0,0,0,0,0,0
2023-01-24 23:00,0,0,0,0,0,0
2023-01-25 00:00,0,0,0,0,0,0
2023-01-25 01:00,0,0,0,0,0,0
2023-01-25 02:00,505,22,0,0,0,432
2023-01-25 03:00,444,18,0,0,20,366
2023-01-25 04:00,353,0,0,0,1,331
2023-01-25 05:00,140,0,0,0,3,117
2023-01-25 06:00,894,0,0,0,5,870
2023-01-25 07:00,381,0,0,0,13,350
2023-01-25 08:00,182,0,0,0,12,169
2023-01-25 09:00,331,0,0,0,16,295
2023-01-25 10:00,331,0,0,0,13,299
2023-01-25 11:00,406,0,0,0,0,386
2023-01-25 12:00,428,0,0,0,0,407
2023-01-25 13:00,35,0,0,0,18,0
2023-01-25 14:00,1095,15,0,3,3,586
2023-01-25 15:00,698,15,0,96,0,566
2023-01-25 16:00,617,0,0,0,22,515
2023-01-25 17:00,794,1,0,0,8,609
2023-01-25 18:00,732,0,0,0,0,604
2023-01-25 19:00,651,0,0,0,34,597
2023-01-25 20:00,511,17,0,0,0,460
2023-01-25 21:00,496,17,0,0,4,436
2023-01-25 22:00,484,13,0,0,8,436
2023-01-25 23:00,465,17,0,0,3,425
2023-01-26 00:00,490,17,0,0,35,421
2023-01-26 01:00,40,16,0,0,0,0
2023-01-26 02:00,55,21,0,0,16,0
2023-01-26 03:00,57,21,0,0,15,0
2023-01-26 04:00,41,4,0,0,20,0
2023-01-26 05:00,19,0,0,0,1,0
