time,power1,TV,washing_drying,kitchen appliances,fridge,heating
2023-01-04 05:00,35,0,0,0,23,0
2023-01-04 06:00,34,0,0,0,23,0
2023-01-04 07:00,1013,0,0,0,21,986
2023-01-04 08:00,978,0,0,0,7,964
2023-01-04 09:00,971,0,0,0,0,961
2023-01-04 10:00,992,0,0,0,0,981
2023-01-04 11:00,30,13,0,0,0,0
2023-01-04 12:00,74,0,0,38,24,0
2023-01-04 13:00,34,0,0,0,23,0
2023-01-04 14:00,29,0,0,0,17,0
2023-01-04 15:00,16,0,0,0,0,0
2023-01-04 16:00,14,0,0,0,0,0
2023-01-04 17:00,994,0,0,0,9,977
2023-01-04 18:00,684,0,0,0,32,647
2023-01-04 19:00,725,0,25,0,36,659
2023-01-04 20:00,44,0,0,0,32,0
2023-01-04 21:00,39,5,0,0,19,0
2023-01-04 22:00,40,13,0,0,13,0
2023-01-04 23:00,118,14,0,79,12,0
2023-01-05 00:00,126,14,0,0,5,0
2023-01-05 01:00,99,26,0,0,25,0
2023-01-05 02:00,58,11,0,0,23,0
2023-01-05 03:00,44,11,0,0,21,0
2023-01-05 04:00,18,0,0,0,4,0
2023-01-05 05:00,15,0,0,0,0,0
2023-01-05 06:00,15,0,0,0,0,0
2023-01-05 07:00,1019,0,0,0,10,1000
2023-01-05 08:00,1042,0,0,0,24,1013
2023-01-05 09:00,1025,0,0,0,21,997
2023-01-05 10:00,682,0,0,0,14,663
2023-01-05 11:00,541,0,0,0,0,524
2023-01-05 12:00,15,0,0,0,0,0
2023-01-05 13:00,14,0,0,0,0,0
2023-01-05 14:00,33,0,0,0,21,0
2023-01-05 15:00,34,0,0,0,23,0
2023-01-05 16:00,36,0,0,0,25,0
2023-01-05 17:00,1005,0,0,0,13,983
2023-01-05 18:00,658,0,0,0,0,649
2023-01-05 19:00,645,0,0,0,0,636
2023-01-05 20:00,33,0,0,0,21,0
2023-01-05 21:00,35,0,0,0,24,0
2023-01-05 22:00,53,13,0,0,13,0
2023-01-05 23:00,28,13,0,0,0,0
2023-01-06 00:00,37,0,0,0,0,0
2023-01-06 01:00,108,24,0,0,1,17
2023-01-06 02:00,63,13,0,0,23,0
2023-01-06 03:00,47,12,0,0,23,1
2023-01-06 04:00,39,0,0,0,28,0
2023-01-06 05:00,20,0,0,0,5,0
2023-01-06 06:00,31,0,0,0,0,15
2023-01-06 07:00,1019,0,0,0,0,1009
2023-01-06 08:00,1193,0,0,0,18,1168
2023-01-06 09:00,731,0,0,0,39,688
2023-01-06 10:00,712,0,0,0,16,691
2023-01-06 11:00,739,11,0,0,0,714
2023-01-06 12:00,45,13,0,0,0,17
2023-01-06 13:00,126,12,0,0,0,28
2023-01-06 14:00,156,14,0,0,34,98
2023-01-06 15:00,59,0,0,0,24,19
2023-01-06 16:00,123,0,0,73,22,0
2023-01-06 17:00,998,14,0,0,11,963
2023-01-06 18:00,1305,14,17,0,0,946
2023-01-06 19:00,958,0,0,0,0,949
2023-01-06 20:00,17,0,0,0,1,0
2023-01-06 21:00,44,0,0,0,20,0
2023-01-06 22:00,47,12,0,0,23,0
2023-01-06 23:00,299,6,0,231,17,0
2023-01-07 00:00,88,14,0,0,0,0
2023-01-07 01:00,78,23,0,0,16,0
2023-01-07 02:00,40,13,0,0,8,0
2023-01-07 03:00,32,0,0,0,19,0
2023-01-07 04:00,34,0,0,0,23,0
2023-01-07 05:00,70,0,0,0,17,41
2023-01-07 06:00,15,0,0,0,0,0
2023-01-07 07:00,976,0,0,0,0,967
2023-01-07 08:00,977,0,0,0,0,968
2023-01-07 09:00,1025,0,0,0,17,998
2023-01-07 10:00,995,0,0,0,39,951
2023-01-07 11:00,981,10,0,0,23,935
2023-01-07 12:00,26,0,0,0,0,0
2023-01-07 13:00,54,0,0,0,0,40
2023-01-07 14:00,60,0,0,0,0,45
2023-01-07 15:00,29,0,0,0,16,0
2023-01-07 16:00,34,0,0,0,24,0
2023-01-07 17:00,1007,0,0,0,33,970
2023-01-07 18:00,659,0,0,0,11,640
2023-01-07 19:00,694,12,25,0,0,649
2023-01-07 20:00,38,14,0,0,11,0
2023-01-07 21:00,49,14,0,0,24,0
2023-01-07 22:00,68,12,0,0,23,0
2023-01-07 23:00,60,12,0,0,31,0
2023-01-08 00:00,96,1,0,33,15,0
2023-01-08 01:00,92,22,0,0,14,0
2023-01-08 02:00,32,14,0,0,1,0
2023-01-08 03:00,34,5,0,0,14,0
2023-01-08 04:00,34,0,0,0,24,0
2023-01-08 05:00,33,0,0,0,22,0
2023-01-08 06:00,17,0,0,0,3,0
2023-01-08 07:00,981,0,0,0,0,972
2023-01-08 08:00,980,0,0,0,0,970
2023-01-08 09:00,981,0,0,0,12,961
2023-01-08 10:00,695,13,0,0,31,646
2023-01-08 11:00,691,0,0,0,38,649
2023-01-08 12:00,65,0,0,0,23,0
2023-01-08 13:00,30,0,0,0,17,0
2023-01-08 14:00,28,0,0,0,14,0
2023-01-08 15:00,32,0,0,0,19,0
2023-01-08 16:00,35,0,0,0,24,0
2023-01-08 17:00,1013,0,0,0,21,986
2023-01-08 18:00,665,0,0,0,3,654
2023-01-08 19:00,701,0,25,0,0,668
2023-01-08 20:00,15,0,0,0,0,0
2023-01-08 21:00,42,2,0,13,10,0
2023-01-08 22:00,42,0,0,6,25,0
2023-01-08 23:00,156,6,0,96,37,0
2023-01-09 00:00,106,29,0,0,31,0
2023-01-09 01:00,70,28,0,0,5,0
2023-01-09 02:00,46,14,0,0,0,0
2023-01-09 03:00,34,14,0,0,5,0
2023-01-09 04:00,30,0,0,0,16,0
2023-01-09 05:00,50,0,0,0,40,0
2023-01-09 06:00,50,0,0,0,41,0
2023-01-09 07:00,1029,0,0,0,38,987
2023-01-09 08:00,1031,0,18,0,18,988
2023-01-09 09:00,1007,0,0,0,7,991
2023-01-09 10:00,677,0,0,0,0,668
2023-01-09 11:00,183,8,0,0,6,150
2023-01-09 12:00,75,15,0,23,25,0
2023-01-09 13:00,47,12,0,0,24,0
2023-01-09 14:00,193,0,0,155,23,0
2023-01-09 15:00,59,0,0,0,38,0
2023-01-09 16:00,54,0,0,0,22,0
2023-01-09 17:00,975,0,0,0,0,965
2023-01-09 18:00,1150,0,0,0,0,912
2023-01-09 19:00,672,0,0,0,15,648
2023-01-09 20:00,50,0,0,0,39,0
2023-01-09 21:00,58,13,0,0,28,0
2023-01-09 22:00,46,12,0,0,22,0
2023-01-09 23:00,265,14,0,193,36,0
2023-01-10 00:00,75,12,0,1,14,0
2023-01-10 01:00,82,13,0,0,0,0
2023-01-10 02:00,32,12,0,0,2,0
2023-01-10 03:00,44,8,0,0,14,0
2023-01-10 04:00,47,12,0,0,23,0
2023-01-10 05:00,50,2,0,0,32,0
2023-01-10 06:00,976,0,0,0,0,967
2023-01-10 07:00,1010,0,0,0,23,981
2023-01-10 08:00,1014,0,17,0,22,970
2023-01-10 09:00,974,0,0,0,10,958
2023-01-10 10:00,663,0,0,0,7,649
2023-01-10 11:00,40,10,0,0,13,0
2023-01-10 12:00,0,0,0,0,0,0
2023-01-10 13:00,48,13,0,0,22,0
2023-01-10 14:00,67,13,0,0,38,0
2023-01-10 15:00,59,0,0,0,40,0
2023-01-10 16:00,208,14,142,0,40,0
2023-01-10 17:00,1004,0,0,0,7,989
2023-01-10 18:00,990,0,0,0,0,979
2023-01-10 19:00,1016,0,0,0,1,1002
2023-01-10 20:00,29,0,0,0,14,0
2023-01-10 21:00,49,13,0,0,25,0
2023-01-10 22:00,53,10,0,0,27,0
2023-01-10 23:00,104,0,0,0,38,0
2023-01-11 00:00,308,14,0,239,39,0
2023-01-11 01:00,116,28,0,0,22,0
2023-01-11 02:00,56,12,0,0,24,0
2023-01-11 03:00,45,11,0,0,23,0
2023-01-11 04:00,48,13,0,0,23,0
2023-01-11 05:00,38,0,0,0,22,0
2023-01-11 06:00,32,0,0,0,21,0
2023-01-11 07:00,1005,0,0,0,8,989
2023-01-11 08:00,973,0,0,0,1,963
2023-01-11 09:00,1005,0,18,0,0,978
2023-01-11 10:00,657,0,0,0,0,648
2023-01-11 11:00,693,0,0,0,10,674
2023-01-11 12:00,130,14,0,29,28,0
2023-01-11 13:00,47,0,0,0,34,0
2023-01-11 14:00,46,0,0,0,35,0
2023-01-11 15:00,44,0,0,0,34,0
2023-01-11 16:00,33,0,0,0,21,0
2023-01-11 17:00,1017,0,0,0,16,993
2023-01-11 18:00,1006,0,0,0,17,981
2023-01-11 19:00,671,0,0,0,17,647
2023-01-11 20:00,43,0,0,0,34,0
2023-01-11 21:00,61,13,0,0,39,0
2023-01-11 22:00,38,0,0,0,26,0
2023-01-11 23:00,41,6,0,0,24,0
2023-01-12 00:00,16,0,0,0,0,0
2023-01-12 01:00,49,22,0,0,8,0
2023-01-12 02:00,47,12,0,0,17,0
2023-01-12 03:00,39,12,0,0,14,0
2023-01-12 04:00,30,0,0,0,17,0
2023-01-12 05:00,35,0,0,0,24,0
2023-01-12 06:00,34,0,0,0,23,0
2023-01-12 07:00,991,0,0,0,21,965
2023-01-12 08:00,982,0,0,0,20,956
2023-01-12 09:00,983,0,0,0,7,967
2023-01-12 10:00,653,0,0,0,0,644
2023-01-12 11:00,583,0,0,0,0,568
2023-01-12 12:00,39,0,0,0,0,0
2023-01-12 13:00,27,0,0,0,14,0
2023-01-12 14:00,34,0,0,0,24,0
2023-01-12 15:00,34,0,0,0,22,0
2023-01-12 16:00,32,0,0,0,21,0
2023-01-12 17:00,1017,0,0,0,6,1004
2023-01-12 18:00,672,0,0,0,0,663
2023-01-12 19:00,948,0,301,0,0,635
2023-01-12 20:00,77,0,66,0,0,0
2023-01-12 21:00,32,7,0,0,10,0
2023-01-12 22:00,55,12,0,0,31,0
2023-01-12 23:00,50,0,0,0,42,0
2023-01-13 00:00,98,0,0,41,37,0
2023-01-13 01:00,119,9,0,0,22,0
2023-01-13 02:00,48,12,0,0,11,0
2023-01-13 03:00,34,12,0,0,7,0
2023-01-13 04:00,27,0,0,0,13,0
2023-01-13 05:00,30,0,0,0,18,0
2023-01-13 06:00,37,0,0,0,24,0
2023-01-13 07:00,1011,0,0,0,38,968
2023-01-13 08:00,1001,0,0,0,39,958
2023-01-13 09:00,1017,0,17,0,38,958
2023-01-13 10:00,876,0,0,0,37,635
2023-01-13 11:00,349,0,0,0,22,256
2023-01-13 12:00,30,0,0,0,15,0
2023-01-13 13:00,43,13,0,0,15,0
2023-01-13 14:00,45,15,0,0,17,0
2023-01-13 15:00,62,11,0,0,27,0
2023-01-13 16:00,172,11,0,0,42,0
2023-01-13 17:00,1075,14,0,28,27,996
2023-01-13 18:00,1014,14,0,0,22,971
2023-01-13 19:00,998,0,0,0,21,972
2023-01-13 20:00,29,0,0,0,18,0
2023-01-13 21:00,47,15,0,0,4,0
2023-01-13 22:00,38,13,0,0,0,0
2023-01-13 23:00,36,5,0,0,6,0
2023-01-14 00:00,127,0,0,33,0,0
2023-01-14 01:00,100,12,0,0,9,0
2023-01-14 02:00,60,14,0,0,21,0
2023-01-14 03:00,56,14,0,0,30,0
2023-01-14 04:00,41,0,0,0,31,0
2023-01-14 05:00,39,0,0,0,28,0
2023-01-14 06:00,36,0,0,0,25,0
2023-01-14 07:00,1011,0,0,0,10,993
2023-01-14 08:00,1014,0,0,0,9,997
2023-01-14 09:00,1273,0,0,0,14,1253
2023-01-14 10:00,1210,0,0,0,23,1183
2023-01-14 11:00,51,0,0,0,33,0
2023-01-14 12:00,88,0,0,0,32,0
2023-01-14 13:00,42,0,0,0,31,0
2023-01-14 14:00,30,0,0,0,16,0
2023-01-14 15:00,14,0,0,0,0,0
2023-01-14 16:00,15,0,0,0,0,0
2023-01-14 17:00,1002,0,0,0,0,993
2023-01-14 18:00,683,5,0,0,11,659
2023-01-14 19:00,672,12,0,0,11,642
2023-01-14 20:00,49,13,0,0,24,1
2023-01-14 21:00,50,14,0,0,22,2
2023-01-14 22:00,48,13,0,0,22,3
2023-01-14 23:00,19,0,0,0,3,2
2023-01-15 00:00,187,11,0,127,0,0
2023-01-15 01:00,96,10,0,0,7,0
2023-01-15 02:00,43,12,0,0,17,0
2023-01-15 03:00,55,12,0,0,30,0
2023-01-15 04:00,51,13,0,0,26,0
2023-01-15 05:00,33,0,0,0,22,0
2023-01-15 06:00,26,0,0,0,15,0
2023-01-15 07:00,1024,0,0,0,0,1014
2023-01-15 08:00,1014,0,0,0,0,1005
2023-01-15 09:00,1015,0,0,0,0,1007
2023-01-15 10:00,678,0,0,0,6,663
2023-01-15 11:00,43,0,0,0,31,0
2023-01-15 12:00,141,0,0,21,41,0
2023-01-15 13:00,69,16,0,0,38,0
2023-01-15 14:00,43,0,0,0,33,0
2023-01-15 15:00,25,0,0,0,9,0
2023-01-15 16:00,139,14,0,72,41,0
2023-01-15 17:00,1027,0,0,0,38,986
2023-01-15 18:00,1038,0,18,0,22,979
2023-01-15 19:00,845,0,0,0,22,820
2023-01-15 20:00,34,0,0,0,23,0
2023-01-15 21:00,33,0,0,0,22,0
2023-01-15 22:00,39,0,0,0,23,0
2023-01-15 23:00,52,15,0,0,17,0
2023-01-16 00:00,157,13,0,107,14,0
2023-01-16 01:00,91,2,0,0,0,0
2023-01-16 02:00,42,14,0,0,3,0
2023-01-16 03:00,50,13,0,0,23,0
2023-01-16 04:00,34,0,0,0,22,0
2023-01-16 05:00,34,0,0,0,23,0
2023-01-16 06:00,26,0,0,0,11,0
2023-01-16 07:00,1008,0,0,0,7,992
2023-01-16 08:00,773,0,0,0,11,751
2023-01-16 09:00,702,0,0,0,32,665
2023-01-16 10:00,693,0,0,0,28,660
2023-01-16 11:00,34,0,0,0,21,0
2023-01-16 12:00,43,15,0,0,5,0
2023-01-16 13:00,0,14,0,0,9,0
2023-01-16 14:00,0,12,0,0,30,0
2023-01-16 15:00,0,24,0,0,15,0
2023-01-16 16:00,0,0,0,0,7,0
2023-01-16 17:00,0,0,0,0,23,0
2023-01-16 18:00,725,0,0,0,39,640
2023-01-16 19:00,688,0,0,0,25,655
2023-01-16 20:00,28,0,0,0,13,0
2023-01-16 21:00,169,0,0,0,22,130
2023-01-16 22:00,110,12,0,0,41,0
2023-01-16 23:00,46,0,0,0,36,0
2023-01-17 00:00,28,0,0,0,14,0
2023-01-17 01:00,58,15,0,0,2,0
2023-01-17 02:00,61,25,0,0,20,0
2023-01-17 03:00,56,12,0,0,23,0
2023-01-17 04:00,40,12,0,0,16,0
2023-01-17 05:00,28,9,0,0,0,0
2023-01-17 06:00,24,0,0,0,10,0
2023-01-17 07:00,1281,0,0,0,38,1241
2023-01-17 08:00,1282,0,0,0,26,1251
2023-01-17 09:00,1010,0,18,0,0,985
2023-01-17 10:00,1000,0,0,0,0,990
2023-01-17 11:00,36,0,0,0,24,0
2023-01-17 12:00,33,0,0,0,22,0
2023-01-17 13:00,48,27,0,0,2,0
2023-01-17 14:00,54,13,0,0,19,0
2023-01-17 15:00,54,4,0,0,33,0
2023-01-17 16:00,7,2,0,0,14,0
2023-01-17 17:00,670,0,0,0,0,661
2023-01-17 18:00,766,0,0,0,23,675
2023-01-17 19:00,685,0,0,0,18,660
2023-01-17 20:00,35,14,0,0,0,0
2023-01-17 21:00,32,13,0,0,3,0
2023-01-17 22:00,61,26,0,0,24,0
2023-01-17 23:00,180,0,0,132,17,0
2023-01-18 00:00,46,0,0,4,15,0
2023-01-18 01:00,75,27,0,0,25,0
2023-01-18 02:00,66,13,0,0,31,0
2023-01-18 03:00,60,12,0,0,16,0
2023-01-18 04:00,23,1,0,0,5,0
2023-01-18 05:00,33,0,0,0,22,0
2023-01-18 06:00,48,0,0,0,39,0
2023-01-18 07:00,1030,0,0,0,22,999
2023-01-18 08:00,1003,0,0,0,5,990
2023-01-18 09:00,983,0,317,0,16,639
2023-01-18 10:00,705,0,28,0,22,652
2023-01-18 11:00,162,0,0,0,3,146
2023-01-18 12:00,145,14,0,22,0,0
2023-01-18 13:00,68,14,0,0,23,0
2023-01-18 14:00,37,0,0,0,22,0
2023-01-18 15:00,31,5,0,0,0,0
2023-01-18 16:00,31,16,0,0,1,0
2023-01-18 17:00,1015,0,0,0,22,986
2023-01-18 18:00,683,2,0,0,19,656
2023-01-18 19:00,674,12,0,0,0,654
2023-01-18 20:00,19,0,0,0,3,1
2023-01-18 21:00,36,0,0,0,24,3
2023-01-18 22:00,42,0,0,0,17,2
2023-01-18 23:00,48,11,0,0,0,2
2023-01-19 00:00,109,0,0,78,4,2
2023-01-19 01:00,106,27,0,0,34,2
2023-01-19 02:00,72,25,0,0,37,2
2023-01-19 03:00,48,12,0,0,17,0
2023-01-19 04:00,29,14,0,0,0,0
2023-01-19 05:00,20,0,0,0,6,0
2023-01-19 06:00,34,0,0,0,24,0
2023-01-19 07:00,1013,0,0,0,21,988
2023-01-19 08:00,991,0,0,0,0,983
2023-01-19 09:00,1009,0,0,0,2,999
2023-01-19 10:00,693,0,0,0,30,659
2023-01-19 11:00,301,0,0,0,39,256
2023-01-19 12:00,31,0,0,0,17,0
2023-01-19 13:00,25,1,0,0,3,0
2023-01-19 14:00,38,0,0,0,14,0
2023-01-19 15:00,68,0,0,0,23,0
2023-01-19 16:00,35,0,0,0,3,0
2023-01-19 17:00,1280,3,0,0,0,977
2023-01-19 18:00,745,15,0,0,23,666
2023-01-19 19:00,688,13,0,0,21,651
2023-01-19 20:00,20,0,0,0,0,0
2023-01-19 21:00,27,2,0,0,10,0
2023-01-19 22:00,82,2,0,14,31,0
2023-01-19 23:00,396,13,0,348,22,0
2023-01-20 00:00,45,0,0,14,22,0
2023-01-20 01:00,61,21,0,0,8,0
2023-01-20 02:00,53,23,0,0,17,0
2023-01-20 03:00,52,11,0,0,30,0
2023-01-20 04:00,33,0,0,0,23,0
2023-01-20 05:00,17,0,0,0,3,0
2023-01-20 06:00,14,0,0,0,0,0
2023-01-20 07:00,1014,0,0,0,19,989
2023-01-20 08:00,1004,0,0,0,21,977
2023-01-20 09:00,1285,0,316,0,5,951
2023-01-20 10:00,692,0,26,0,0,658
2023-01-20 11:00,311,0,0,0,20,280
2023-01-20 12:00,42,0,0,0,33,0
2023-01-20 13:00,60,13,0,5,27,0
2023-01-20 14:00,193,0,0,168,7,0
2023-01-20 15:00,29,0,0,0,16,0
2023-01-20 16:00,34,0,0,0,23,0
2023-01-20 17:00,1092,0,0,107,0,977
2023-01-20 18:00,679,0,0,0,0,671
2023-01-20 19:00,696,12,0,0,25,637
2023-01-20 20:00,49,0,0,0,40,0
2023-01-20 21:00,31,0,0,0,19,0
2023-01-20 22:00,55,8,0,0,8,0
2023-01-20 23:00,271,13,0,124,25,0
2023-01-21 00:00,39,0,0,3,23,0
2023-01-21 01:00,62,20,0,0,5,0
2023-01-21 02:00,45,27,0,0,0,0
2023-01-21 03:00,48,14,0,0,21,0
2023-01-21 04:00,42,0,0,0,32,0
2023-01-21 05:00,32,0,0,0,20,0
2023-01-21 06:00,25,0,0,0,11,0
2023-01-21 07:00,1020,0,0,0,20,993
2023-01-21 08:00,1017,0,0,0,24,987
2023-01-21 09:00,1009,0,0,0,10,992
2023-01-21 10:00,997,0,0,0,0,989
2023-01-21 11:00,887,0,0,0,9,868
2023-01-21 12:00,34,0,0,0,23,0
2023-01-21 13:00,36,1,0,0,16,0
2023-01-21 14:00,20,0,0,0,0,0
2023-01-21 15:00,32,13,0,0,5,0
2023-01-21 16:00,38,0,0,0,24,0
2023-01-21 17:00,1001,0,0,0,13,981
2023-01-21 18:00,981,0,0,0,0,973
2023-01-21 19:00,677,0,0,0,7,662
2023-01-21 20:00,33,0,0,0,23,0
2023-01-21 21:00,32,0,0,0,22,0
2023-01-21 22:00,15,0,0,0,0,0
2023-01-21 23:00,39,13,0,0,3,0
2023-01-22 00:00,15,2,0,0,5,0
2023-01-22 01:00,116,24,0,0,40,0
2023-01-22 02:00,69,15,0,0,38,0
2023-01-22 03:00,59,13,0,0,38,0
2023-01-22 04:00,34,0,0,0,21,0
2023-01-22 05:00,29,0,0,0,15,0
2023-01-22 06:00,29,0,0,0,16,0
2023-01-22 07:00,1010,0,0,0,22,983
2023-01-22 08:00,1009,0,0,0,17,986
2023-01-22 09:00,1000,0,0,0,0,991
2023-01-22 10:00,660,0,0,0,0,652
2023-01-22 11:00,703,0,0,0,29,671
2023-01-22 12:00,61,0,0,0,39,0
2023-01-22 13:00,32,2,0,0,5,0
2023-01-22 14:00,14,0,0,0,0,0
2023-01-22 15:00,26,0,0,0,12,0
2023-01-22 16:00,33,0,0,0,23,0
2023-01-22 17:00,1025,0,0,0,22,998
2023-01-22 18:00,946,0,0,0,5,930
2023-01-22 19:00,663,0,0,0,4,652
2023-01-22 20:00,42,0,0,0,31,0
2023-01-22 21:00,44,0,0,0,27,0
2023-01-22 22:00,64,11,0,0,19,0
2023-01-22 23:00,181,4,0,105,39,0
2023-01-23 00:00,48,19,0,0,16,0
2023-01-23 01:00,82,22,0,0,0,0
2023-01-23 02:00,29,14,0,0,1,0
2023-01-23 03:00,48,13,0,0,24,0
2023-01-23 04:00,33,0,0,0,22,0
2023-01-23 05:00,30,0,0,0,19,0
2023-01-23 06:00,14,0,0,0,0,0
2023-01-23 07:00,986,0,0,0,17,962
2023-01-23 08:00,981,0,0,0,21,954
2023-01-23 09:00,686,0,0,0,8,639
2023-01-23 10:00,661,0,0,0,12,642
2023-01-23 11:00,654,0,0,0,7,639
2023-01-23 12:00,64,0,0,0,23,0
2023-01-23 13:00,28,0,0,0,17,0
2023-01-23 14:00,185,14,0,114,14,0
2023-01-23 15:00,80,25,0,0,14,0
2023-01-23 16:00,252,16,0,182,24,1
2023-01-23 17:00,886,0,0,12,8,848
2023-01-23 18:00,707,0,0,0,15,669
2023-01-23 19:00,706,0,0,0,23,667
2023-01-23 20:00,56,0,0,0,38,0
2023-01-23 21:00,52,11,0,0,17,0
2023-01-23 22:00,41,0,0,0,8,2
2023-01-23 23:00,63,13,0,0,24,0
2023-01-24 00:00,180,6,0,0,32,129
2023-01-24 01:00,30,0,0,0,17,0
2023-01-24 02:00,34,0,0,0,12,8
2023-01-24 03:00,39,0,0,0,19,9
2023-01-24 04:00,41,0,0,0,23,8
2023-01-24 05:00,23,0,0,0,0,9
2023-01-24 06:00,23,0,0,0,0,9
2023-01-24 07:00,1026,0,0,0,41,981
2023-01-24 08:00,1041,0,19,0,17,992
2023-01-24 09:00,683,0,0,0,0,675
2023-01-24 10:00,671,0,0,0,0,663
2023-01-24 11:00,702,0,0,0,34,664
2023-01-24 12:00,26,0,0,0,15,0
2023-01-24 13:00,15,0,0,0,0,0
2023-01-24 14:00,47,12,0,0,21,0
2023-01-24 15:00,52,6,0,11,23,0
2023-01-24 16:00,37,10,0,0,10,0
2023-01-24 17:00,1008,0,0,0,7,993
2023-01-24 18:00,673,0,0,0,8,657
2023-01-24 19:00,686,0,0,0,23,659
2023-01-24 20:00,40,11,0,0,9,6
2023-01-24 21:00,40,11,0,0,14,0
2023-01-24 22:00,32,7,0,0,9,0
2023-01-24 23:00,62,25,0,0,23,0
2023-01-25 00:00,19,0,0,0,4,0
2023-01-25 01:00,185,1,0,0,10,103
2023-01-25 02:00,53,12,0,0,27,2
2023-01-25 03:00,81,10,0,0,30,0
2023-01-25 04:00,16,0,0,0,2,0
2023-01-25 05:00,15,0,0,0,0,0
2023-01-25 06:00,31,0,0,0,18,1
2023-01-25 07:00,1024,0,0,0,21,998
2023-01-25 08:00,1285,0,18,0,0,1261
2023-01-25 09:00,677,0,0,0,0,670
2023-01-25 10:00,687,0,0,0,21,660
2023-01-25 11:00,689,0,0,0,22,664
2023-01-25 12:00,14,0,0,0,0,0
2023-01-25 13:00,33,8,0,0,0,9
2023-01-25 14:00,68,15,0,0,24,9
2023-01-25 15:00,60,24,0,0,14,1
2023-01-25 16:00,68,11,0,0,16,16
2023-01-25 17:00,1154,0,0,149,22,963
2023-01-25 18:00,697,23,0,0,6,658
2023-01-25 19:00,973,7,0,0,0,948
2023-01-25 20:00,68,12,0,0,12,9
2023-01-25 21:00,63,25,0,0,23,0
2023-01-25 22:00,60,0,0,43,0,0
2023-01-25 23:00,42,14,0,0,0,0
2023-01-26 00:00,112,0,0,0,22,76
2023-01-26 01:00,87,23,0,0,10,0
