time,power1,fridge,washer,dishwasher
2013-06-21 18:00,121279,121279,0,0
2013-06-21 19:00,175251,175251,0,0
2013-06-21 20:00,247708,247708,0,0
2013-06-21 21:00,233771,233771,0,0
2013-06-21 22:00,162311,162311,0,0
2013-06-21 23:00,119158,119158,0,0
2013-06-22 00:00,103375,103375,0,0
2013-06-22 01:00,101331,101331,0,0
2013-06-22 02:00,101076,101076,0,0
2013-06-22 03:00,101240,101240,0,0
2013-06-22 04:00,100568,100568,0,0
2013-06-22 05:00,95101,95101,0,0
2013-06-22 06:00,95516,95516,0,0
2013-06-22 07:00,110741,110741,0,0
2013-06-22 08:00,323828,323828,0,0
2013-06-22 09:00,244223,244223,0,0
2013-06-22 10:00,124949,124949,0,0
2013-06-22 11:00,116638,116638,0,0
2013-06-22 12:00,144256,144256,0,0
2013-06-22 13:00,171605,171605,0,0
2013-06-22 14:00,209359,209359,0,0
2013-06-22 15:00,147001,147001,0,0
2013-06-22 16:00,147947,147947,0,0
2013-06-22 17:00,100299,100299,0,0
2013-06-22 18:00,122289,122289,0,0
2013-06-22 19:00,130509,130509,0,0
2013-06-22 20:00,197130,197130,0,0
2013-06-22 21:00,232962,232962,0,0
2013-06-22 22:00,189410,189410,0,0
2013-06-22 23:00,93593,93593,0,0
2013-06-23 00:00,106524,106524,0,0
2013-06-23 01:00,92294,92294,0,0
2013-06-23 02:00,102939,102939,0,0
2013-06-23 03:00,91263,91263,0,0
2013-06-23 04:00,124037,124037,0,0
2013-06-23 05:00,103237,103237,0,0
2013-06-23 06:00,102011,102011,0,0
2013-06-23 07:00,91569,91569,0,0
2013-06-23 08:00,125158,125158,0,0
2013-06-23 09:00,312197,312197,0,0
2013-06-23 10:00,356420,356420,0,0
2013-06-23 11:00,135846,135846,0,0
2013-06-23 12:00,222064,222064,0,0
2013-06-23 13:00,185019,185019,0,0
2013-06-23 14:00,273808,273808,0,0
2013-06-23 15:00,226687,226687,0,0
2013-06-23 16:00,291783,291783,0,0
2013-06-23 17:00,263040,263040,0,0
2013-06-23 18:00,209839,209839,0,0
2013-06-23 19:00,246704,246704,0,0
2013-06-23 20:00,259320,259320,0,0
2013-06-23 21:00,377086,377086,0,0
2013-06-23 22:00,495891,495891,0,0
2013-06-23 23:00,108195,108195,0,0
2013-06-24 00:00,111086,111086,0,0
2013-06-24 01:00,94770,94770,0,0
2013-06-24 02:00,104516,104516,0,0
2013-06-24 03:00,99715,99715,0,0
2013-06-24 04:00,94029,94029,0,0
2013-06-24 05:00,110601,110601,0,0
2013-06-24 06:00,95609,95609,0,0
2013-06-24 07:00,226212,226212,0,0
2013-06-24 08:00,144551,144551,0,0
2013-06-24 09:00,101883,101883,0,0
2013-06-24 10:00,126185,126185,0,0
2013-06-24 11:00,152487,152487,0,0
2013-06-24 12:00,105726,105726,0,0
2013-06-24 13:00,120926,120926,0,0
2013-06-24 14:00,108021,108021,0,0
2013-06-24 15:00,125380,125380,0,0
2013-06-24 16:00,113429,113429,0,0
2013-06-24 17:00,110133,110133,0,0
2013-06-24 18:00,229696,229696,0,0
2013-06-24 19:00,134445,134445,0,0
2013-06-24 20:00,188716,188716,0,0
2013-06-24 21:00,295350,295350,0,0
2013-06-24 22:00,214910,214910,0,0
2013-06-24 23:00,111405,111405,0,0
2013-06-25 00:00,110912,110912,0,0
2013-06-25 01:00,103236,103236,0,0
2013-06-25 02:00,125504,125504,0,0
2013-06-25 03:00,95712,95712,0,0
2013-06-25 04:00,108855,108855,0,0
2013-06-25 05:00,92981,92981,0,0
2013-06-25 06:00,110144,110144,0,0
2013-06-25 07:00,240769,240769,0,0
2013-06-25 08:00,171588,171588,0,0
2013-06-25 09:00,157982,157982,0,0
2013-06-25 10:00,126220,126220,0,0
2013-06-25 11:00,157854,157854,0,0
2013-06-25 12:00,211449,211449,0,0
2013-06-25 13:00,231595,231595,0,0
2013-06-25 14:00,163744,163744,0,0
2013-06-25 15:00,170276,170276,0,0
2013-06-25 16:00,142861,142861,0,0
2013-06-25 17:00,144887,144887,0,0
2013-06-25 18:00,181471,181471,0,0
2013-06-25 19:00,121244,121244,0,0
2013-06-25 20:00,212731,212731,0,0
2013-06-25 21:00,230087,230087,0,0
2013-06-25 22:00,238481,238481,0,0
2013-06-25 23:00,110950,110950,0,0
2013-06-26 00:00,103564,103564,0,0
2013-06-26 01:00,109626,109626,0,0
2013-06-26 02:00,98514,98514,0,0
2013-06-26 03:00,107019,107019,0,0
2013-06-26 04:00,98190,98190,0,0
2013-06-26 05:00,105528,105528,0,0
2013-06-26 06:00,106113,106113,0,0
2013-06-26 07:00,216689,216689,0,0
2013-06-26 08:00,485250,485250,0,0
2013-06-26 09:00,364058,364058,0,0
2013-06-26 10:00,204688,204688,0,0
2013-06-26 11:00,202294,202294,0,0
2013-06-26 12:00,203464,203464,0,0
2013-06-26 13:00,207821,207821,0,0
2013-06-26 14:00,234251,234251,0,0
2013-06-26 15:00,194056,194056,0,0
2013-06-26 16:00,203619,203619,0,0
2013-06-26 17:00,185387,185387,0,0
2013-06-26 18:00,158831,158831,0,0
2013-06-26 19:00,172407,172407,0,0
2013-06-26 20:00,223593,223593,0,0
2013-06-26 21:00,221104,221104,0,0
2013-06-26 22:00,237988,237988,0,0
2013-06-26 23:00,107498,107498,0,0
2013-06-27 00:00,107228,107228,0,0
2013-06-27 01:00,110552,110552,0,0
2013-06-27 02:00,98024,98024,0,0
2013-06-27 03:00,117445,117445,0,0
2013-06-27 04:00,107792,107792,0,0
2013-06-27 05:00,111358,111358,0,0
2013-06-27 06:00,313160,313160,0,0
2013-06-27 07:00,124286,124286,0,0
2013-06-27 08:00,223075,223075,0,0
2013-06-27 09:00,203869,203869,0,0
2013-06-27 10:00,111794,111794,0,0
2013-06-27 11:00,121449,121449,0,0
2013-06-27 12:00,135848,135848,0,0
2013-06-27 13:00,133649,133649,0,0
2013-06-27 14:00,121831,121831,0,0
2013-06-27 15:00,113373,113373,0,0
2013-06-27 16:00,122022,122022,0,0
2013-06-27 17:00,116894,116894,0,0
2013-06-27 18:00,176233,176233,0,0
2013-06-27 19:00,121850,121850,0,0
2013-06-27 20:00,165462,165462,0,0
2013-06-27 21:00,232638,232638,0,0
2013-06-27 22:00,167114,167114,0,0
2013-06-27 23:00,106463,106463,0,0
2013-06-28 00:00,107990,107990,0,0
2013-06-28 01:00,100004,100004,0,0
2013-06-28 02:00,104117,104117,0,0
2013-06-28 03:00,122726,122726,0,0
2013-06-28 04:00,103601,103601,0,0
2013-06-28 05:00,105222,105222,0,0
2013-06-28 06:00,104766,104766,0,0
2013-06-28 07:00,105928,105928,0,0
2013-06-28 08:00,373640,373640,0,0
2013-06-28 09:00,432498,432498,0,0
2013-06-28 10:00,568242,568242,0,0
2013-06-28 11:00,328549,328549,0,0
2013-06-28 12:00,311668,311668,0,0
2013-06-28 13:00,215524,215524,0,0
2013-06-28 14:00,397445,397445,0,0
2013-06-28 15:00,262179,262179,0,0
2013-06-28 16:00,296897,296897,0,0
2013-06-28 17:00,206590,206590,0,0
2013-06-28 18:00,205934,205934,0,0
2013-06-28 19:00,145547,145547,0,0
2013-06-28 20:00,108308,108308,0,0
2013-06-28 21:00,219544,219544,0,0
2013-06-28 22:00,239229,239229,0,0
2013-06-28 23:00,137893,137893,0,0
2013-06-29 00:00,136562,136562,0,0
2013-06-29 01:00,106663,106663,0,0
2013-06-29 02:00,99173,99173,0,0
2013-06-29 03:00,104574,104574,0,0
2013-06-29 04:00,106216,106216,0,0
2013-06-29 05:00,99339,99339,0,0
2013-06-29 06:00,112656,112656,0,0
2013-06-29 07:00,158022,158022,0,0
2013-06-29 08:00,462747,462747,0,0
2013-06-29 09:00,307919,307919,0,0
2013-06-29 10:00,119180,119180,0,0
2013-06-29 11:00,137364,137364,0,0
2013-06-29 12:00,169825,169825,0,0
2013-06-29 13:00,440468,440468,0,0
2013-06-29 14:00,274285,274285,0,0
2013-06-29 15:00,115293,115293,0,0
2013-06-29 16:00,121901,121901,0,0
2013-06-29 17:00,163877,163877,0,0
2013-06-29 18:00,132939,132939,0,0
2013-06-29 19:00,105097,105097,0,0
2013-06-29 20:00,319570,319570,0,0
2013-06-29 21:00,263879,263879,0,0
2013-06-29 22:00,211323,211323,0,0
2013-06-29 23:00,280654,280654,0,0
2013-06-30 00:00,165744,165744,0,0
2013-06-30 01:00,133896,133896,0,0
2013-06-30 02:00,107131,107131,0,0
2013-06-30 03:00,96909,96909,0,0
2013-06-30 04:00,104216,104216,0,0
2013-06-30 05:00,98504,98504,0,0
2013-06-30 06:00,107949,107949,0,0
2013-06-30 07:00,118889,118889,0,0
2013-06-30 08:00,152270,152270,0,0
2013-06-30 09:00,123284,123284,0,0
2013-06-30 10:00,109397,109397,0,0
2013-06-30 11:00,119176,119176,0,0
2013-06-30 12:00,109651,109651,0,0
2013-06-30 13:00,122922,122922,0,0
2013-06-30 14:00,443487,443487,0,0
2013-06-30 15:00,405626,405626,0,0
2013-06-30 16:00,196348,196348,0,0
2013-06-30 17:00,142091,142091,0,0
2013-06-30 18:00,222529,222529,0,0
2013-06-30 19:00,141634,141634,0,0
2013-06-30 20:00,273693,273693,0,0
2013-06-30 21:00,214302,214302,0,0
2013-06-30 22:00,246186,246186,0,0
2013-06-30 23:00,144446,144446,0,0
2013-07-01 00:00,102251,102251,0,0
2013-07-01 01:00,110362,110362,0,0
2013-07-01 02:00,95439,95439,0,0
2013-07-01 03:00,105068,105068,0,0
2013-07-01 04:00,112416,112416,0,0
2013-07-01 05:00,113352,113352,0,0
2013-07-01 06:00,92538,92538,0,0
2013-07-01 07:00,164884,164884,0,0
2013-07-01 08:00,164192,164192,0,0
2013-07-01 09:00,102727,102727,0,0
2013-07-01 10:00,118557,118557,0,0
2013-07-01 11:00,161359,161359,0,0
2013-07-01 12:00,290606,290606,0,0
2013-07-01 13:00,406643,406643,0,0
2013-07-01 14:00,229249,229249,0,0
2013-07-01 15:00,137012,137012,0,0
2013-07-01 16:00,181163,181163,0,0
2013-07-01 17:00,164419,164419,0,0
2013-07-01 18:00,291492,291492,0,0
2013-07-01 19:00,277101,277101,0,0
2013-07-01 20:00,247827,247827,0,0
2013-07-01 21:00,286712,286712,0,0
2013-07-01 22:00,324590,324590,0,0
2013-07-01 23:00,285563,285563,0,0
2013-07-02 00:00,356357,356357,0,0
2013-07-02 01:00,104369,104369,0,0
2013-07-02 02:00,92624,92624,0,0
2013-07-02 03:00,102151,102151,0,0
2013-07-02 04:00,94937,94937,0,0
2013-07-02 05:00,100849,100849,0,0
2013-07-02 06:00,101022,101022,0,0
2013-07-02 07:00,162767,162767,0,0
2013-07-02 08:00,213502,213502,0,0
2013-07-02 09:00,144241,144241,0,0
2013-07-02 10:00,136993,136993,0,0
2013-07-02 11:00,166869,166869,0,0
2013-07-02 12:00,114143,114143,0,0
2013-07-02 13:00,257859,257859,0,0
2013-07-02 14:00,118804,118804,0,0
2013-07-02 15:00,104344,104344,0,0
2013-07-02 16:00,222151,222151,0,0
2013-07-02 17:00,176831,176831,0,0
2013-07-02 18:00,212696,212696,0,0
2013-07-02 19:00,306544,306544,0,0
2013-07-02 20:00,325704,325704,0,0
2013-07-02 21:00,337550,337550,0,0
2013-07-02 22:00,246188,246188,0,0
2013-07-02 23:00,137754,137754,0,0
2013-07-03 00:00,111400,111400,0,0
2013-07-03 01:00,133992,133992,0,0
2013-07-03 02:00,110657,110657,0,0
2013-07-03 03:00,97798,97798,0,0
2013-07-03 04:00,111255,111255,0,0
2013-07-03 05:00,96816,96816,0,0
2013-07-03 06:00,117103,117103,0,0
2013-07-03 07:00,305601,305601,0,0
2013-07-03 08:00,176471,176471,0,0
2013-07-03 09:00,195536,195536,0,0
2013-07-03 10:00,229687,229687,0,0
2013-07-03 11:00,170166,170166,0,0
2013-07-03 12:00,153571,153571,0,0
2013-07-03 13:00,156492,156492,0,0
2013-07-03 14:00,155325,155325,0,0
2013-07-03 15:00,205446,205446,0,0
2013-07-03 16:00,312417,312417,0,0
2013-07-03 17:00,181725,181725,0,0
2013-07-03 18:00,256959,256959,0,0
2013-07-03 19:00,281461,281461,0,0
2013-07-03 20:00,372141,372141,0,0
2013-07-03 21:00,254882,254882,0,0
2013-07-03 22:00,220148,220148,0,0
2013-07-03 23:00,348149,348149,0,0
2013-07-04 00:00,424229,424229,0,0
2013-07-04 01:00,98143,98143,0,0
2013-07-04 02:00,108845,108845,0,0
2013-07-04 03:00,98508,98508,0,0
2013-07-04 04:00,107602,107602,0,0
2013-07-04 05:00,100599,100599,0,0
2013-07-04 06:00,138832,138832,0,0
2013-07-04 07:00,546846,546846,0,0
2013-07-04 08:00,420379,420379,0,0
2013-07-04 09:00,475582,475582,0,0
2013-07-04 10:00,230213,230213,0,0
2013-07-04 11:00,113683,113683,0,0
2013-07-04 12:00,128808,128808,0,0
2013-07-04 13:00,179822,179822,0,0
2013-07-04 14:00,125682,125682,0,0
2013-07-04 15:00,146336,146336,0,0
2013-07-04 16:00,145118,145118,0,0
2013-07-04 17:00,206851,206851,0,0
2013-07-04 18:00,215797,215797,0,0
2013-07-04 19:00,231960,231960,0,0
2013-07-04 20:00,256372,256372,0,0
2013-07-04 21:00,221293,221293,0,0
2013-07-04 22:00,137156,137156,0,0
2013-07-04 23:00,106530,106530,0,0
2013-07-05 00:00,179291,179291,0,0
2013-07-05 01:00,104821,104821,0,0
2013-07-05 02:00,106071,106071,0,0
2013-07-05 03:00,107189,107189,0,0
2013-07-05 04:00,100202,100202,0,0
2013-07-05 05:00,108912,108912,0,0
2013-07-05 06:00,103876,103876,0,0
2013-07-05 07:00,113398,113398,0,0
2013-07-05 08:00,191640,191640,0,0
2013-07-05 09:00,154143,154143,0,0
2013-07-05 10:00,118242,118242,0,0
2013-07-05 11:00,147258,147258,0,0
2013-07-05 12:00,132080,132080,0,0
2013-07-05 13:00,120755,120755,0,0
2013-07-05 14:00,125255,125255,0,0
2013-07-05 15:00,118449,118449,0,0
2013-07-05 16:00,214013,214013,0,0
2013-07-05 17:00,178342,178342,0,0
2013-07-05 18:00,223818,223818,0,0
2013-07-05 19:00,341742,341742,0,0
2013-07-05 20:00,320192,320192,0,0
2013-07-05 21:00,303319,303319,0,0
2013-07-05 22:00,280919,280919,0,0
2013-07-05 23:00,429184,429184,0,0
2013-07-06 00:00,357523,357523,0,0
2013-07-06 01:00,251228,251228,0,0
2013-07-06 02:00,120902,120902,0,0
2013-07-06 03:00,123156,123156,0,0
2013-07-06 04:00,99343,99343,0,0
2013-07-06 05:00,109709,109709,0,0
2013-07-06 06:00,101479,101479,0,0
2013-07-06 07:00,108014,108014,0,0
2013-07-06 08:00,107293,107293,0,0
2013-07-06 09:00,268303,268303,0,0
2013-07-06 10:00,428377,428377,0,0
2013-07-06 11:00,251206,251206,0,0
2013-07-06 12:00,166884,166884,0,0
2013-07-06 13:00,159724,159724,0,0
2013-07-06 14:00,316556,316556,0,0
2013-07-06 15:00,402461,402461,0,0
2013-07-06 16:00,148637,148637,0,0
2013-07-06 17:00,145845,145845,0,0
2013-07-06 18:00,107571,107571,0,0
2013-07-06 19:00,132077,132077,0,0
2013-07-06 20:00,244079,241393,2686,0
2013-07-06 21:00,224383,222456,1927,0
2013-07-06 22:00,118966,117075,1891,0
2013-07-06 23:00,114541,112659,1882,0
2013-07-07 00:00,104418,102547,1871,0
2013-07-07 01:00,113118,111243,1875,0
2013-07-07 02:00,110040,108169,1871,0
2013-07-07 03:00,113569,111688,1881,0
2013-07-07 04:00,101933,100043,1890,0
2013-07-07 05:00,108521,106639,1882,0
2013-07-07 06:00,112128,110236,1892,0
2013-07-07 07:00,127143,125245,1898,0
2013-07-07 08:00,178484,176622,1862,0
2013-07-07 09:00,150126,148774,1352,0
2013-07-07 10:00,117291,117291,0,0
2013-07-07 11:00,163369,163369,0,0
2013-07-07 12:00,121323,121323,0,0
2013-07-07 13:00,160603,160603,0,0
2013-07-07 14:00,125070,125070,0,0
2013-07-07 15:00,119661,119661,0,0
2013-07-07 16:00,116051,116051,0,0
2013-07-07 17:00,149252,149252,0,0
2013-07-07 18:00,220195,220195,0,0
2013-07-07 19:00,156659,156659,0,0
2013-07-07 20:00,228977,228977,0,0
2013-07-07 21:00,237218,237218,0,0
2013-07-07 22:00,247629,247629,0,0
2013-07-07 23:00,197864,197864,0,0
2013-07-08 00:00,136785,136785,0,0
2013-07-08 01:00,126956,126956,0,0
2013-07-08 02:00,95402,95402,0,0
2013-07-08 03:00,100968,100968,0,0
2013-07-08 04:00,104775,104775,0,0
2013-07-08 05:00,100008,100008,0,0
2013-07-08 06:00,99715,99715,0,0
2013-07-08 07:00,100827,100827,0,0
2013-07-08 08:00,133032,133032,0,0
2013-07-08 09:00,399604,399604,0,0
2013-07-08 10:00,260133,260133,0,0
2013-07-08 11:00,121332,121332,0,0
2013-07-08 12:00,136089,136089,0,0
2013-07-08 13:00,169356,169356,0,0
2013-07-08 14:00,345408,345408,0,0
2013-07-08 15:00,338761,338761,0,0
2013-07-08 16:00,136339,136339,0,0
2013-07-08 17:00,165489,165489,0,0
2013-07-08 18:00,430379,430379,0,0
2013-07-08 19:00,422542,422542,0,0
2013-07-08 20:00,105475,105475,0,0
2013-07-08 21:00,138422,138422,0,0
2013-07-08 22:00,122795,122795,0,0
2013-07-08 23:00,111521,111521,0,0
2013-07-09 00:00,101605,101605,0,0
2013-07-09 01:00,98870,98870,0,0
2013-07-09 02:00,101137,101137,0,0
2013-07-09 03:00,107398,107398,0,0
2013-07-09 04:00,114842,114842,0,0
2013-07-09 05:00,98758,98758,0,0
2013-07-09 06:00,95267,95267,0,0
2013-07-09 07:00,99819,99819,0,0
2013-07-09 08:00,104133,104133,0,0
2013-07-09 09:00,103670,103670,0,0
2013-07-09 10:00,119339,119339,0,0
2013-07-09 11:00,119821,119821,0,0
2013-07-09 12:00,114368,114368,0,0
2013-07-09 13:00,114213,114213,0,0
2013-07-09 14:00,113532,113532,0,0
2013-07-09 15:00,104268,104268,0,0
2013-07-09 16:00,93289,93289,0,0
2013-07-09 17:00,99584,99584,0,0
2013-07-09 18:00,123075,123075,0,0
2013-07-09 19:00,117349,117349,0,0
2013-07-09 20:00,100521,100521,0,0
2013-07-09 21:00,132470,132470,0,0
2013-07-09 22:00,104164,104164,0,0
2013-07-09 23:00,100937,100937,0,0
2013-07-10 00:00,95990,95990,0,0
2013-07-10 01:00,98024,98024,0,0
2013-07-10 02:00,104304,104304,0,0
2013-07-10 03:00,92399,92399,0,0
2013-07-10 04:00,100438,100438,0,0
2013-07-10 05:00,97960,97960,0,0
2013-07-10 06:00,96306,96306,0,0
2013-07-10 07:00,94800,94800,0,0
2013-07-10 08:00,100883,100883,0,0
2013-07-10 09:00,129577,129577,0,0
2013-07-10 10:00,118457,118457,0,0
2013-07-10 11:00,118644,118644,0,0
2013-07-10 12:00,121840,121840,0,0
2013-07-10 13:00,103126,103126,0,0
2013-07-10 14:00,101861,101861,0,0
2013-07-10 15:00,105198,105198,0,0
2013-07-10 16:00,98366,98366,0,0
2013-07-10 17:00,99204,99204,0,0
2013-07-10 18:00,102693,102693,0,0
2013-07-10 19:00,106064,106064,0,0
2013-07-10 20:00,96094,96094,0,0
2013-07-10 21:00,135692,135692,0,0
2013-07-10 22:00,117957,117957,0,0
2013-07-10 23:00,96529,96529,0,0
2013-07-11 00:00,123695,123695,0,0
2013-07-11 01:00,100130,100130,0,0
2013-07-11 02:00,97908,97908,0,0
2013-07-11 03:00,95321,95321,0,0
2013-07-11 04:00,95462,95462,0,0
2013-07-11 05:00,98578,98578,0,0
2013-07-11 06:00,92084,92084,0,0
2013-07-11 07:00,95684,95684,0,0
2013-07-11 08:00,102037,102037,0,0
2013-07-11 09:00,94672,94672,0,0
2013-07-11 10:00,109861,109861,0,0
2013-07-11 11:00,117518,117518,0,0
2013-07-11 12:00,108067,108067,0,0
2013-07-11 13:00,104288,104288,0,0
2013-07-11 14:00,100958,100958,0,0
2013-07-11 15:00,123967,123967,0,0
2013-07-11 16:00,99129,99129,0,0
2013-07-11 17:00,101052,101052,0,0
2013-07-11 18:00,92814,92814,0,0
2013-07-11 19:00,117442,117442,0,0
2013-07-11 20:00,106489,106489,0,0
2013-07-11 21:00,88692,88692,0,0
2013-07-11 22:00,96653,96653,0,0
2013-07-11 23:00,119075,119075,0,0
2013-07-12 00:00,93711,93711,0,0
2013-07-12 01:00,98836,98836,0,0
2013-07-12 02:00,98848,98848,0,0
2013-07-12 03:00,91946,91946,0,0
2013-07-12 04:00,100258,100258,0,0
2013-07-12 05:00,100905,100905,0,0
2013-07-12 06:00,121694,121694,0,0
2013-07-12 07:00,98108,98108,0,0
2013-07-12 08:00,128324,128324,0,0
2013-07-12 09:00,207212,207212,0,0
2013-07-12 10:00,281242,281242,0,0
2013-07-12 11:00,318601,318601,0,0
2013-07-12 12:00,125823,125823,0,0
2013-07-12 13:00,180461,180461,0,0
2013-07-12 14:00,149557,149557,0,0
2013-07-12 15:00,200306,200306,0,0
2013-07-12 16:00,120136,120136,0,0
2013-07-12 17:00,423891,423891,0,0
2013-07-12 18:00,241964,241964,0,0
2013-07-12 19:00,258703,258703,0,0
2013-07-12 20:00,258805,258805,0,0
2013-07-12 21:00,254030,254030,0,0
2013-07-12 22:00,236271,236271,0,0
2013-07-12 23:00,105652,105652,0,0
2013-07-13 00:00,101417,101417,0,0
2013-07-13 01:00,101463,101463,0,0
2013-07-13 02:00,104119,104119,0,0
2013-07-13 03:00,98634,98634,0,0
2013-07-13 04:00,100899,100899,0,0
2013-07-13 05:00,99611,99611,0,0
2013-07-13 06:00,105271,105271,0,0
2013-07-13 07:00,94337,94337,0,0
2013-07-13 08:00,101297,101297,0,0
2013-07-13 09:00,284207,284207,0,0
2013-07-13 10:00,115141,115141,0,0
2013-07-13 11:00,202070,202070,0,0
2013-07-13 12:00,180038,180038,0,0
2013-07-13 13:00,228577,228577,0,0
2013-07-13 14:00,234045,234045,0,0
2013-07-13 15:00,122706,122706,0,0
2013-07-13 16:00,114108,114108,0,0
2013-07-13 17:00,254849,254849,0,0
2013-07-13 18:00,230210,225886,0,4324
2013-07-13 19:00,178860,178860,0,0
2013-07-13 20:00,256152,256152,0,0
2013-07-13 21:00,238526,238526,0,0
2013-07-13 22:00,218887,218887,0,0
2013-07-13 23:00,143845,143845,0,0
2013-07-14 00:00,133308,133308,0,0
2013-07-14 01:00,135129,135129,0,0
2013-07-14 02:00,126583,126583,0,0
2013-07-14 03:00,107346,107346,0,0
2013-07-14 04:00,100460,100460,0,0
2013-07-14 05:00,103604,103604,0,0
2013-07-14 06:00,106093,106093,0,0
2013-07-14 07:00,103385,103385,0,0
2013-07-14 08:00,181304,181304,0,0
2013-07-14 09:00,185363,182616,0,2747
2013-07-14 10:00,150687,139702,0,10985
2013-07-14 11:00,142254,131241,0,11013
2013-07-14 12:00,204870,193761,0,11109
2013-07-14 13:00,513600,507141,0,6459
2013-07-14 14:00,1087929,1078189,0,9740
2013-07-14 15:00,243010,234312,0,8698
2013-07-14 16:00,124621,124621,0,0
2013-07-14 17:00,233711,233711,0,0
2013-07-14 18:00,220844,220844,0,0
2013-07-14 19:00,259460,254485,0,4975
2013-07-14 20:00,231087,231087,0,0
2013-07-14 21:00,230438,230438,0,0
2013-07-14 22:00,151436,146524,0,4912
2013-07-14 23:00,114711,111710,0,3001
2013-07-15 00:00,122480,111115,0,11365
2013-07-15 01:00,124967,113570,0,11397
2013-07-15 02:00,129694,118170,0,11524
2013-07-15 03:00,123417,111781,0,11636
2013-07-15 04:00,103828,102246,0,1582
2013-07-15 05:00,102723,102723,0,0
2013-07-15 06:00,110421,110421,0,0
2013-07-15 07:00,236264,234730,0,1534
2013-07-15 08:00,121827,121827,0,0
2013-07-15 09:00,135323,131107,0,4216
2013-07-15 10:00,130341,123230,0,7111
2013-07-15 11:00,142553,131263,0,11290
2013-07-15 12:00,141890,130510,0,11380
2013-07-15 13:00,147455,135961,0,11494
2013-07-15 14:00,136104,124802,0,11302
2013-07-15 15:00,138655,127368,0,11287
2013-07-15 16:00,124462,113213,0,11249
2013-07-15 17:00,126634,115414,0,11220
2013-07-15 18:00,167127,155909,0,11218
2013-07-15 19:00,244969,233846,0,11123
2013-07-15 20:00,285337,274066,0,11271
2013-07-15 21:00,276164,265021,0,11143
2013-07-15 22:00,210891,200858,0,10033
2013-07-15 23:00,149487,138155,0,11332
2013-07-16 00:00,131871,120462,0,11409
2013-07-16 01:00,153473,142054,0,11419
2013-07-16 02:00,140222,128714,0,11508
2013-07-16 03:00,131558,119962,0,11596
2013-07-16 04:00,131488,120061,0,11427
2013-07-16 05:00,125780,114330,0,11450
2013-07-16 06:00,125146,117795,0,7351
2013-07-16 07:00,244524,244524,0,0
2013-07-16 08:00,500117,493938,0,6179
2013-07-16 09:00,586926,586926,0,0
2013-07-16 10:00,288410,288312,0,98
2013-07-16 11:00,364375,364375,0,0
2013-07-16 12:00,207877,207877,0,0
2013-07-16 13:00,536861,536861,0,0
2013-07-16 14:00,271364,263996,0,7368
2013-07-16 15:00,253635,240335,0,13300
2013-07-16 16:00,286781,280015,0,6766
2013-07-16 17:00,399449,399011,0,438
2013-07-16 18:00,150538,150538,0,0
2013-07-16 19:00,307388,307388,0,0
2013-07-16 20:00,259737,247207,0,12530
2013-07-16 21:00,259289,258813,0,476
2013-07-16 22:00,228776,228776,0,0
2013-07-16 23:00,148899,148899,0,0
2013-07-17 00:00,150750,150750,0,0
2013-07-17 01:00,136322,136322,0,0
2013-07-17 02:00,140367,140367,0,0
2013-07-17 03:00,165384,165384,0,0
2013-07-17 04:00,159737,159737,0,0
