time,power1,Appliance1,Appliance2,Appliance3,Appliance8
2013-10-30 1:00,200,0,0,74,0
2013-10-30 2:00,181,0,0,0,0
2013-10-30 3:00,181,0,0,0,0
2013-10-30 4:00,180,0,0,0,0
2013-10-30 5:00,191,82,0,0,0
2013-10-30 6:00,183,0,0,0,0
2013-10-30 7:00,205,0,0,67,0
2013-10-30 8:00,238,0,46,69,0
2013-10-30 9:00,568,0,46,72,0
2013-10-30 10:00,1080,79,47,0,0
2013-10-30 11:00,1577,0,46,0,0
2013-10-30 12:00,709,0,47,0,0
2013-10-30 13:00,1328,0,47,0,0
2013-10-30 14:00,358,0,47,193,0
2013-10-30 15:00,2559,81,46,0,34
2013-10-30 16:00,338,0,46,0,38
2013-10-30 17:00,681,83,45,69,0
2013-10-30 18:00,600,0,45,0,0
2013-10-30 19:00,713,0,45,0,0
2013-10-30 20:00,659,0,44,0,0
2013-10-30 21:00,673,85,44,0,0
2013-10-30 22:00,3722,0,44,69,42
2013-10-30 23:00,659,0,0,69,33
2013-10-31 0:00,200,0,0,70,0
2013-10-31 1:00,236,0,0,70,31
2013-10-31 2:00,200,0,0,70,0
2013-10-31 3:00,198,0,0,69,0
2013-10-31 4:00,251,68,0,72,0
2013-10-31 5:00,2426,0,0,71,0
2013-10-31 6:00,266,82,0,72,0
2013-10-31 7:00,210,0,0,73,0
2013-10-31 8:00,369,0,0,82,0
2013-10-31 9:00,306,0,0,0,0
2013-10-31 10:00,335,0,0,0,0
2013-10-31 11:00,259,0,0,0,0
2013-10-31 12:00,269,0,0,0,0
2013-10-31 13:00,275,0,58,0,0
2013-10-31 14:00,899,0,47,0,0
2013-10-31 15:00,179,70,45,0,0
2013-10-31 16:00,270,0,44,0,0
2013-10-31 17:00,326,90,0,0,0
2013-10-31 18:00,3419,0,0,0,0
2013-10-31 19:00,3701,82,0,69,0
2013-10-31 21:00,621,68,0,71,0
2013-10-31 22:00,3728,0,0,70,29
2013-10-31 23:00,299,0,0,71,0
2013-11-01 0:00,198,0,0,71,0
2013-11-01 1:00,200,0,0,71,0
2013-11-01 2:00,200,0,0,74,0
2013-11-01 3:00,180,70,0,0,0
2013-11-01 4:00,183,0,0,0,0
2013-11-01 5:00,194,82,0,0,0
2013-11-01 6:00,183,0,0,0,0
2013-11-01 7:00,182,0,0,0,0
2013-11-01 8:00,2230,0,0,0,0
2013-11-01 9:00,212,0,0,0,0
2013-11-01 10:00,218,0,0,69,0
2013-11-01 11:00,258,0,54,70,0
2013-11-01 12:00,144,82,47,72,0
2013-11-01 13:00,279,0,46,0,0
2013-11-01 14:00,249,0,45,0,0
2013-11-01 15:00,166,69,0,0,0
2013-11-01 16:00,259,0,0,0,0
2013-11-01 17:00,182,0,0,0,0
2013-11-01 18:00,472,0,0,0,0
2013-11-01 19:00,546,0,0,0,31
2013-11-01 20:00,563,0,0,71,0
2013-11-01 21:00,625,0,0,70,0
2013-11-01 22:00,574,0,0,71,31
2013-11-01 23:00,591,0,0,71,30
2013-11-02 0:00,303,68,59,75,0
2013-11-02 1:00,208,0,48,0,0
2013-11-02 2:00,264,82,47,0,31
2013-11-02 3:00,202,0,46,0,0
2013-11-02 4:00,205,0,45,0,0
2013-11-02 5:00,205,0,45,0,0
2013-11-02 6:00,202,0,44,0,0
2013-11-02 7:00,205,0,45,0,0
2013-11-02 8:00,261,0,44,0,0
2013-11-02 9:00,213,0,0,68,0
2013-11-02 10:00,173,70,0,69,0
2013-11-02 11:00,230,0,0,71,0
2013-11-02 12:00,714,0,0,74,0
2013-11-02 13:00,276,0,0,0,0
2013-11-02 14:00,1666,0,0,0,0
2013-11-02 15:00,160,71,0,0,0
2013-11-02 16:00,258,0,0,0,0
2013-11-02 17:00,183,0,0,0,0
2013-11-02 18:00,211,0,52,0,0
2013-11-02 19:00,208,0,47,0,0
2013-11-02 20:00,753,82,46,69,0
2013-11-02 21:00,637,0,46,71,31
2013-11-02 22:00,639,0,46,72,31
2013-11-02 23:00,550,0,45,0,0
2013-11-03 0:00,229,0,45,70,0
2013-11-03 1:00,251,75,0,71,0
2013-11-03 2:00,198,0,0,75,0
2013-11-03 3:00,182,0,0,0,0
2013-11-03 4:00,185,0,0,0,0
2013-11-03 5:00,182,0,0,0,0
2013-11-03 6:00,2526,0,0,186,0
2013-11-03 7:00,197,0,0,69,0
2013-11-03 8:00,206,0,0,70,0
2013-11-03 9:00,470,79,0,74,0
2013-11-03 10:00,981,0,0,0,0
2013-11-03 11:00,286,0,0,0,0
2013-11-03 12:00,933,0,0,0,0
2013-11-03 13:00,1849,0,0,0,0
2013-11-03 14:00,546,81,0,0,0
2013-11-03 15:00,937,0,0,83,0
2013-11-03 16:00,444,0,0,0,31
2013-11-03 17:00,478,0,0,0,31
2013-11-03 18:00,477,0,0,0,31
2013-11-03 19:00,603,82,0,0,30
2013-11-03 20:00,610,0,0,0,30
2013-11-03 21:00,617,75,0,68,0
2013-11-03 22:00,3673,0,0,73,30
2013-11-03 23:00,547,0,0,0,31
2013-11-04 0:00,181,0,0,0,0
2013-11-04 1:00,182,0,0,0,0
2013-11-04 2:00,195,0,0,69,0
2013-11-04 3:00,198,0,0,72,0
2013-11-04 4:00,191,82,0,0,0
2013-11-04 5:00,180,0,0,0,0
2013-11-04 6:00,181,0,0,0,0
2013-11-04 7:00,188,71,0,0,0
2013-11-04 8:00,268,0,0,0,0
2013-11-04 9:00,636,0,0,0,0
2013-11-04 10:00,1226,0,23,0,0
2013-11-04 11:00,1425,0,45,69,0
2013-11-04 12:00,1544,70,45,71,0
2013-11-04 13:00,1707,0,45,72,0
2013-11-04 14:00,1381,82,46,0,0
2013-11-04 15:00,502,0,45,0,0
2013-11-04 16:00,274,0,0,0,30
2013-11-04 17:00,505,67,0,0,34
2013-11-04 18:00,432,0,0,0,0
2013-11-04 19:00,501,82,42,0,0
2013-11-04 20:00,761,0,46,0,0
2013-11-04 21:00,568,0,46,69,34
2013-11-04 22:00,3740,0,48,69,31
2013-11-04 23:00,495,0,0,76,0
2013-11-05 0:00,201,80,0,0,0
2013-11-05 1:00,190,0,0,0,0
2013-11-05 2:00,185,0,0,0,0
2013-11-05 3:00,183,69,0,0,0
2013-11-05 4:00,181,0,0,0,0
2013-11-05 5:00,199,0,0,68,0
2013-11-05 6:00,200,0,0,69,0
2013-11-05 7:00,209,0,38,72,0
2013-11-05 8:00,422,0,45,0,0
2013-11-05 9:00,292,0,46,0,0
2013-11-05 11:00,223,77,46,0,0
2013-11-05 12:00,1937,0,46,0,30
2013-11-05 13:00,239,0,45,68,31
2013-11-05 14:00,435,0,45,70,30
2013-11-05 15:00,850,0,45,71,30
2013-11-05 16:00,336,0,45,83,30
2013-11-05 17:00,693,0,45,0,41
2013-11-05 18:00,580,0,46,0,0
2013-11-05 19:00,578,68,46,0,0
2013-11-05 20:00,538,0,47,0,0
2013-11-05 21:00,539,0,48,0,0
2013-11-05 22:00,592,0,50,0,31
2013-11-05 23:00,556,0,0,69,0
2013-11-06 0:00,249,68,0,70,0
2013-11-06 1:00,238,0,0,71,38
2013-11-06 2:00,201,0,0,76,0
2013-11-06 3:00,183,0,0,0,0
2013-11-06 4:00,183,0,0,0,0
2013-11-06 5:00,190,76,0,0,0
2013-11-06 6:00,185,0,0,0,0
2013-11-06 7:00,188,0,0,0,0
2013-11-06 8:00,403,12,0,0,0
2013-11-06 9:00,210,0,0,69,0
2013-11-06 10:00,140,77,0,70,0
2013-11-06 11:00,285,0,0,74,0
2013-11-06 12:00,426,0,0,0,0
2013-11-06 13:00,266,0,0,0,0
2013-11-06 14:00,273,0,0,0,0
