time,power1,Appliance1,Appliance2,Appliance3,Appliance8
2013-09-29 23:00,149,0,0,0,0
2013-09-30 0:00,311,0,102,0,0
2013-09-30 1:00,151,0,0,0,0
2013-09-30 2:00,201,0,99,0,0
2013-09-30 3:00,195,0,0,90,0
2013-09-30 4:00,289,0,96,93,0
2013-09-30 5:00,201,0,0,0,0
2013-09-30 6:00,174,0,0,0,0
2013-09-30 7:00,561,0,0,0,0
2013-09-30 8:00,2467,0,226,0,0
2013-09-30 9:00,130,0,107,0,0
2013-09-30 10:00,402,0,0,91,0
2013-10-02 9:00,201,0,85,93,0
2013-10-02 10:00,124,0,0,0,0
2013-10-02 11:00,130,0,0,0,0
2013-10-02 12:00,93,0,84,0,0
2013-10-02 13:00,115,0,0,88,0
2013-10-02 14:00,120,0,0,92,0
2013-10-02 15:00,152,0,84,0,0
2013-10-02 16:00,122,0,0,0,0
2013-10-02 17:00,104,0,0,0,0
2013-10-02 18:00,168,0,84,0,0
2013-10-02 19:00,185,0,0,88,0
2013-10-02 20:00,183,0,0,94,0
2013-10-02 21:00,171,0,85,0,0
2013-10-02 22:00,104,0,0,0,0
2013-10-02 23:00,104,0,0,0,0
2013-10-03 0:00,160,0,86,0,0
2013-10-03 1:00,162,0,0,90,0
2013-10-03 2:00,166,0,0,95,0
2013-10-03 3:00,162,0,87,0,0
2013-10-03 4:00,104,0,0,0,0
2013-10-03 5:00,105,0,0,0,0
2013-10-03 6:00,245,0,87,88,0
2013-10-03 7:00,152,0,0,93,0
2013-10-03 8:00,124,0,0,0,0
2013-10-03 9:00,109,0,87,0,0
2013-10-03 10:00,145,0,0,0,0
2013-10-03 11:00,221,0,0,87,0
2013-10-03 12:00,93,0,88,92,0
2013-10-03 13:00,129,0,80,0,0
2013-10-03 14:00,127,0,0,0,0
2013-10-03 15:00,122,0,89,0,0
2013-10-03 16:00,218,0,79,87,0
2013-10-03 17:00,162,0,0,91,0
2013-10-03 18:00,173,0,91,0,0
2013-10-03 19:00,166,0,79,0,0
2013-10-03 20:00,114,0,0,0,0
2013-10-03 21:00,261,0,91,88,0
2013-10-03 22:00,262,0,81,92,0
2013-10-03 23:00,104,0,0,0,0
2013-10-04 0:00,166,0,90,0,0
2013-10-04 1:00,157,0,81,0,0
2013-10-04 2:00,164,0,0,89,0
2013-10-04 3:00,273,0,98,94,0
2013-10-04 4:00,160,0,84,0,0
2013-10-04 5:00,103,0,0,0,0
2013-10-04 6:00,166,0,91,30,0
2013-10-04 7:00,210,0,80,89,0
2013-10-04 8:00,131,0,0,0,0
2013-10-04 9:00,112,0,92,0,0
2013-10-04 10:00,225,0,79,0,0
2013-10-04 11:00,334,0,0,87,0
2013-10-04 12:00,2255,0,89,92,0
2013-10-04 13:00,2500,0,81,0,0
2013-10-04 14:00,479,0,0,0,0
2013-10-04 15:00,290,0,89,86,0
2013-10-04 16:00,79,0,81,90,0
2013-10-04 17:00,122,0,0,96,0
2013-10-04 18:00,173,0,87,0,0
2013-10-04 19:00,175,0,80,0,0
2013-10-04 20:00,181,0,0,87,0
2013-10-04 21:00,272,0,90,92,0
2013-10-04 22:00,159,0,81,0,0
2013-10-04 23:00,107,0,0,0,0
2013-10-05 0:00,165,0,90,0,0
2013-10-05 1:00,250,0,81,89,0
2013-10-05 2:00,167,0,0,93,0
2013-10-05 3:00,163,0,90,0,0
2013-10-05 4:00,105,0,4,0,0
2013-10-05 5:00,94,0,0,0,0
2013-10-05 6:00,259,0,89,88,0
2013-10-05 7:00,132,0,0,93,0
2013-10-05 8:00,199,0,0,0,0
2013-10-05 9:00,154,0,87,0,0
2013-10-05 10:00,347,0,0,0,0
2013-10-05 11:00,591,0,0,89,0
2013-10-05 12:00,637,0,87,92,0
2013-10-05 13:00,940,0,0,0,0
2013-10-05 14:00,840,0,0,0,0
2013-10-05 15:00,209,0,91,0,0
2013-10-05 16:00,146,0,85,88,0
2013-10-05 17:00,426,0,0,91,0
2013-10-05 18:00,174,0,89,0,0
2013-10-05 19:00,165,0,80,0,0
2013-10-05 20:00,115,0,0,0,0
2013-10-05 21:00,242,0,88,87,0
2013-10-05 22:00,169,0,4,91,0
2013-10-05 23:00,174,0,0,100,0
2013-10-06 0:00,164,0,89,0,0
2013-10-06 1:00,106,0,0,0,0
2013-10-06 2:00,102,0,0,0,0
2013-10-06 3:00,259,0,89,90,0
2013-10-06 4:00,167,0,4,95,0
2013-10-06 5:00,103,0,0,0,0
2013-10-06 6:00,161,0,89,0,0
2013-10-06 7:00,134,0,0,0,0
2013-10-06 8:00,116,0,0,90,0
2013-10-06 9:00,151,0,90,98,0
2013-10-06 10:00,455,0,80,0,0
2013-10-06 11:00,960,0,0,0,0
2013-10-06 12:00,1794,0,89,0,0
2013-10-06 13:00,2238,0,81,90,0
2013-10-06 14:00,1775,0,0,93,0
2013-10-06 15:00,525,0,90,0,0
2013-10-06 16:00,147,0,79,0,0
2013-10-06 17:00,133,0,0,0,0
2013-10-06 18:00,262,0,87,86,0
2013-10-06 19:00,255,0,80,89,0
2013-10-06 20:00,176,0,0,97,0
2013-10-06 21:00,166,0,91,0,0
2013-10-06 22:00,159,0,81,0,0
2013-10-06 23:00,105,0,0,0,0
2013-10-07 0:00,261,0,91,88,0
2013-10-07 1:00,253,0,81,92,0
2013-10-07 2:00,105,0,0,0,0
2013-10-07 3:00,167,0,91,0,0
2013-10-07 4:00,157,0,81,0,0
2013-10-07 5:00,104,0,0,0,0
2013-10-07 6:00,262,0,101,90,0
2013-10-07 7:00,204,0,84,99,0
2013-10-07 8:00,127,0,0,0,0
2013-10-07 9:00,137,0,92,0,0
2013-10-07 10:00,312,0,82,0,0
2013-10-07 11:00,962,0,0,89,0
2013-10-07 12:00,146,0,91,92,0
2013-10-07 13:00,221,0,81,0,0
2013-10-07 14:00,286,0,0,0,0
2013-10-07 15:00,154,0,88,0,0
2013-10-07 16:00,480,0,81,87,0
2013-10-07 17:00,726,0,0,90,0
2013-10-07 18:00,267,0,87,92,0
2013-10-07 19:00,165,0,80,0,0
2013-10-07 20:00,116,0,0,0,0
2013-10-07 21:00,166,0,89,35,0
2013-10-07 22:00,163,0,0,89,0
2013-10-07 23:00,161,0,0,98,0
2013-10-08 0:00,166,0,88,0,0
2013-10-08 1:00,106,0,0,0,0
2013-10-08 2:00,106,0,0,0,0
2013-10-08 3:00,259,0,87,89,0
2013-10-08 4:00,167,0,0,93,0
2013-10-08 5:00,104,0,0,0,0
2013-10-08 6:00,165,0,87,0,0
2013-10-08 7:00,133,0,0,0,0
2013-10-08 8:00,680,0,0,87,0
2013-10-08 9:00,177,0,86,91,0
2013-10-08 10:00,626,0,0,0,0
2013-10-08 11:00,179,0,0,0,0
2013-10-08 12:00,2086,0,86,0,0
2013-10-08 13:00,340,0,0,0,0
2013-10-08 14:00,499,0,0,90,0
2013-10-08 15:00,96,0,85,94,0
2013-10-08 16:00,143,0,0,0,0
2013-10-08 17:00,631,0,0,0,0
2013-10-08 18:00,760,0,83,0,0
2013-10-08 19:00,181,0,0,87,0
2013-10-08 20:00,187,0,0,92,0
2013-10-08 21:00,171,0,85,0,0
2013-10-08 22:00,105,0,0,0,0
2013-10-08 23:00,106,0,0,0,0
2013-10-09 0:00,251,0,85,88,0
2013-10-09 1:00,166,0,0,92,0
2013-10-09 2:00,105,0,0,0,0
2013-10-09 3:00,160,0,84,0,0
2013-10-09 4:00,106,0,0,0,0
2013-10-09 5:00,103,0,0,0,0
2013-10-09 6:00,254,0,84,89,0
2013-10-09 7:00,160,0,0,98,0
2013-10-09 8:00,563,0,0,0,0
2013-10-09 9:00,264,0,84,0,0
2013-10-09 10:00,207,0,0,0,0
2013-10-09 11:00,102,0,0,90,0
2013-10-09 12:00,419,0,84,307,0
2013-10-09 13:00,1332,0,0,0,0
2013-10-09 14:00,846,0,0,0,0
2013-10-09 15:00,464,0,85,87,0
2013-10-09 16:00,111,0,0,90,0
2013-10-09 17:00,632,0,0,907,0
2013-10-09 18:00,170,0,84,0,0
2013-10-09 19:00,114,0,0,0,0
2013-10-09 20:00,115,0,0,0,0
2013-10-09 21:00,259,0,85,91,0
2013-10-09 22:00,105,0,0,0,0
2013-10-09 23:00,108,0,0,0,0
2013-10-10 0:00,161,0,88,0,0
2013-10-10 1:00,165,0,0,89,0
2013-10-10 2:00,173,0,0,97,0
2013-10-10 3:00,166,0,88,0,0
2013-10-10 4:00,109,0,0,0,0
2013-10-10 5:00,105,0,0,36,0
2013-10-10 6:00,264,0,91,92,0
2013-10-10 7:00,131,0,79,0,0
2013-10-10 8:00,563,0,0,0,0
2013-10-10 9:00,92,0,117,0,0
2013-10-10 10:00,468,0,88,91,0
2013-10-10 11:00,623,0,0,0,0
2013-10-10 12:00,810,0,0,0,0
2013-10-10 13:00,89,0,86,0,0
2013-10-10 14:00,91,0,0,90,0
2013-10-10 15:00,131,0,0,96,0
2013-10-10 16:00,524,0,87,0,0
2013-10-10 17:00,674,0,0,0,0
2013-10-10 18:00,117,0,0,0,0
2013-10-10 19:00,267,0,88,90,0
2013-10-10 20:00,114,0,0,0,0
2013-10-10 21:00,108,0,0,0,0
2013-10-10 22:00,168,0,93,0,0
2013-10-10 23:00,252,0,81,90,0
2013-10-11 0:00,166,0,0,95,0
2013-10-11 1:00,106,0,0,0,0
2013-10-11 2:00,172,0,100,0,0
2013-10-11 3:00,253,0,83,89,0
2013-10-11 4:00,170,0,0,94,0
2013-10-11 5:00,105,0,0,0,0
2013-10-11 6:00,160,0,83,0,0
2013-10-11 7:00,126,0,0,45,0
2013-10-11 8:00,698,0,0,92,0
2013-10-11 9:00,150,0,88,0,0
2013-10-11 10:00,126,0,0,0,0
2013-10-11 11:00,131,0,0,0,0
2013-10-11 12:00,78,0,92,91,0
2013-10-11 13:00,224,0,0,0,0
2013-10-11 14:00,124,0,0,0,0
2013-10-11 15:00,124,0,0,0,0
2013-10-11 16:00,855,0,81,88,0
2013-10-11 17:00,773,0,0,93,0
2013-10-11 18:00,684,0,0,0,0
2013-10-11 19:00,167,0,83,0,0
2013-10-11 20:00,114,0,0,0,0
2013-10-11 21:00,175,0,0,91,0
2013-10-11 22:00,164,0,88,0,0
2013-10-11 23:00,105,0,0,0,0
2013-10-12 0:00,108,0,0,0,0
2013-10-12 1:00,266,0,93,90,0
2013-10-12 2:00,171,0,4,100,0
2013-10-12 3:00,107,0,0,0,0
2013-10-12 4:00,107,0,0,0,0
2013-10-12 5:00,159,0,82,0,0
2013-10-12 6:00,167,0,0,91,0
2013-10-12 7:00,104,0,0,0,0
2013-10-12 8:00,755,0,85,0,0
2013-10-12 9:00,124,0,0,0,0
2013-10-12 10:00,173,0,0,89,0
2013-10-12 11:00,224,0,92,99,0
2013-10-12 12:00,255,0,0,0,0
2013-10-12 13:00,256,0,0,0,0
2013-10-12 14:00,155,0,0,88,0
2013-10-12 15:00,185,0,83,92,0
2013-10-12 16:00,671,0,0,0,0
2013-10-12 17:00,675,0,0,0,0
2013-10-12 18:00,776,0,85,0,0
2013-10-12 19:00,173,0,0,88,0
2013-10-12 20:00,178,0,0,99,0
2013-10-12 21:00,165,0,90,0,0
2013-10-12 22:00,105,0,0,0,0
2013-10-12 23:00,161,0,0,88,0
2013-10-13 0:00,267,0,97,93,0
2013-10-13 1:00,158,0,82,0,0
2013-10-13 2:00,109,0,0,0,0
2013-10-13 3:00,105,0,0,0,0
2013-10-13 4:00,253,0,86,92,0
2013-10-13 5:00,94,0,0,0,0
2013-10-13 6:00,107,0,0,0,0
2013-10-13 7:00,166,0,89,0,0
2013-10-13 8:00,764,0,0,90,0
2013-10-13 9:00,139,0,0,0,0
2013-10-13 10:00,145,0,77,0,0
2013-10-13 11:00,105,0,80,0,0
2013-10-13 12:00,98,0,0,90,0
2013-10-13 13:00,154,0,0,0,0
2013-10-13 14:00,152,0,84,0,0
2013-10-13 15:00,104,0,0,0,0
2013-10-13 16:00,427,0,0,90,0
2013-10-13 17:00,764,0,90,0,0
2013-10-13 18:00,756,0,79,0,0
2013-10-13 19:00,114,0,0,0,0
2013-10-13 20:00,176,0,0,92,0
2013-10-13 21:00,159,0,82,0,0
2013-10-13 22:00,106,0,0,0,0
2013-10-13 23:00,162,0,0,88,0
2013-10-14 0:00,263,0,87,94,0
2013-10-14 1:00,108,0,0,0,0
2013-10-14 2:00,107,0,0,0,0
2013-10-14 3:00,270,0,90,90,0
2013-10-14 4:00,184,0,115,0,0
2013-10-14 5:00,164,0,87,0,0
2013-10-14 6:00,106,0,0,0,0
2013-10-14 7:00,141,0,0,91,0
2013-10-14 8:00,641,0,93,0,0
2013-10-14 9:00,104,0,0,0,0
2013-10-14 10:00,145,0,0,88,0
2013-10-14 11:00,320,0,0,0,0
2013-10-14 12:00,94,0,82,0,0
2013-10-14 13:00,402,0,0,43,0
2013-10-14 14:00,117,0,0,94,0
2013-10-14 15:00,115,0,91,0,0
2013-10-14 16:00,553,0,0,0,0
2013-10-14 17:00,749,0,0,87,0
2013-10-14 18:00,675,0,0,0,0
2013-10-14 19:00,167,0,81,0,0
2013-10-14 20:00,114,0,0,47,0
2013-10-14 21:00,169,0,0,93,0
2013-10-14 22:00,166,0,90,0,0
2013-10-14 23:00,106,0,0,0,0
2013-10-15 0:00,166,0,0,91,0
2013-10-15 1:00,107,0,0,0,0
2013-10-15 2:00,160,0,84,0,0
2013-10-15 3:00,163,0,0,88,0
2013-10-15 4:00,167,0,0,95,0
2013-10-15 5:00,783,0,93,0,0
2013-10-15 6:00,105,0,0,0,0
2013-10-15 7:00,176,0,0,92,0
2013-10-15 8:00,604,0,0,0,0
2013-10-15 9:00,244,0,88,0,0
2013-10-15 10:00,181,0,0,91,0
2013-10-15 11:00,249,0,0,0,0
2013-10-15 12:00,175,0,0,0,0
2013-10-15 13:00,159,0,81,88,0
2013-10-15 14:00,140,0,0,99,0
2013-10-15 15:00,175,0,0,0,0
2013-10-15 16:00,854,0,87,0,0
2013-10-15 17:00,858,0,0,90,0
2013-10-15 18:00,782,0,0,0,0
2013-10-15 19:00,199,0,0,0,0
2013-10-15 20:00,398,0,82,87,0
2013-10-15 21:00,307,0,0,99,0
2013-10-15 22:00,189,0,0,0,0
2013-10-15 23:00,303,0,88,0,0
2013-10-16 0:00,304,0,0,92,0
2013-10-16 1:00,199,0,0,0,0
2013-10-16 2:00,198,0,0,0,0
2013-10-16 3:00,403,0,84,90,0
2013-10-16 4:00,198,0,0,0,0
2013-10-16 5:00,199,0,0,0,0
2013-10-16 6:00,954,0,91,88,0
2013-10-16 7:00,195,0,0,0,0
2013-10-16 8:00,751,0,0,0,0
2013-10-16 9:00,179,0,0,89,0
2013-10-16 10:00,158,0,85,0,0
2013-10-16 11:00,98,0,0,0,0
2013-10-16 12:00,178,0,0,89,0
2013-10-16 13:00,146,0,0,0,0
2013-10-16 14:00,290,0,82,0,0
2013-10-16 15:00,145,0,0,89,0
2013-10-16 16:00,745,0,0,0,0
2013-10-16 17:00,871,0,92,0,0
2013-10-16 18:00,952,0,78,86,0
2013-10-16 19:00,306,0,0,94,0
2013-10-16 20:00,201,0,0,0,0
2013-10-16 21:00,293,0,86,0,0
2013-10-16 22:00,301,0,0,94,0
2013-10-16 23:00,197,0,0,0,0
2013-10-17 0:00,195,0,0,0,0
2013-10-17 1:00,404,0,83,92,0
2013-10-17 2:00,200,0,0,0,0
2013-10-17 3:00,197,0,0,0,0
2013-10-17 4:00,412,0,92,89,0
2013-10-17 5:00,188,0,4,0,0
2013-10-17 6:00,415,0,232,0,0
2013-10-17 7:00,286,0,0,86,0
2013-10-17 8:00,881,0,104,0,0
2013-10-17 9:00,202,0,84,0,0
2013-10-17 10:00,458,0,0,87,0
2013-10-17 11:00,1043,0,0,92,0
2013-10-17 12:00,146,0,88,0,0
2013-10-17 13:00,185,0,0,0,0
2013-10-17 14:00,252,0,0,92,0
2013-10-17 15:00,105,0,0,0,0
2013-10-17 16:00,668,0,81,0,0
2013-10-17 17:00,852,0,0,86,0
2013-10-17 18:00,872,0,0,97,0
2013-10-17 19:00,299,0,85,0,0
2013-10-17 20:00,200,0,0,0,0
2013-10-17 21:00,293,0,0,89,0
2013-10-17 22:00,298,0,93,0,0
2013-10-17 23:00,293,0,80,0,0
2013-10-18 0:00,300,0,0,88,0
2013-10-18 1:00,304,0,0,95,0
2013-10-18 2:00,298,0,86,0,0
2013-10-18 3:00,198,0,0,0,0
2013-10-18 4:00,300,0,0,92,0
2013-10-18 5:00,302,0,94,0,0
2013-10-18 6:00,281,0,79,0,0
2013-10-18 7:00,293,0,0,87,0
2013-10-18 8:00,698,0,0,90,0
2013-10-18 9:00,116,0,103,0,0
2013-10-18 10:00,93,0,82,0,0
2013-10-18 11:00,110,0,0,92,0
2013-10-18 12:00,276,0,0,0,0
2013-10-18 13:00,94,0,86,0,0
2013-10-18 14:00,124,0,0,89,0
2013-10-18 15:00,131,0,0,0,0
2013-10-18 16:00,736,0,93,0,0
2013-10-18 17:00,753,0,80,0,0
2013-10-18 18:00,771,0,0,91,0
2013-10-18 19:00,115,0,0,0,0
2013-10-18 20:00,166,0,83,0,0
2013-10-18 21:00,166,0,0,88,0
2013-10-18 22:00,108,0,0,0,0
2013-10-18 23:00,164,0,88,0,0
2013-10-19 0:00,103,0,0,0,0
2013-10-19 1:00,166,0,0,92,0
2013-10-19 2:00,169,0,90,0,0
2013-10-19 3:00,158,0,83,0,0
2013-10-19 4:00,165,0,0,89,0
2013-10-19 5:00,97,0,0,0,0
2013-10-19 6:00,166,0,86,0,0
2013-10-19 7:00,162,0,0,87,0
2013-10-19 8:00,779,0,0,97,0
2013-10-19 9:00,166,0,92,0,0
2013-10-19 10:00,113,0,80,0,0
2013-10-19 11:00,270,0,0,93,0
2013-10-19 12:00,208,0,0,0,0
2013-10-19 13:00,138,0,84,0,0
2013-10-19 14:00,813,0,0,90,0
2013-10-19 15:00,139,0,0,0,0
2013-10-19 16:00,705,0,87,0,0
2013-10-19 17:00,767,0,0,86,0
2013-10-19 18:00,776,0,0,93,0
2013-10-19 19:00,177,0,91,0,0
2013-10-19 20:00,159,0,81,0,0
2013-10-19 21:00,169,0,0,90,0
2013-10-19 22:00,108,0,0,0,0
2013-10-19 23:00,159,0,83,0,0
2013-10-20 0:00,160,0,0,88,0
2013-10-20 1:00,106,0,0,93,0
2013-10-20 2:00,160,0,88,0,0
2013-10-20 3:00,108,0,0,0,0
2013-10-20 4:00,165,0,0,93,0
2013-10-20 5:00,166,0,92,0,0
2013-10-20 6:00,155,0,80,0,0
2013-10-20 7:00,166,0,0,91,0
2013-10-20 8:00,635,0,0,0,0
2013-10-20 9:00,132,0,83,0,0
2013-10-20 10:00,179,0,0,89,0
2013-10-20 11:00,199,0,0,0,0
2013-10-20 12:00,312,0,88,0,0
2013-10-20 13:00,535,0,0,86,0
2013-10-20 14:00,175,0,0,95,0
2013-10-20 15:00,89,0,92,0,0
2013-10-20 16:00,750,0,79,0,0
2013-10-20 17:00,768,0,0,91,0
2013-10-20 18:00,693,0,0,0,0
2013-10-20 19:00,167,0,81,0,0
2013-10-20 20:00,171,0,0,88,0
2013-10-20 21:00,107,0,0,0,0
2013-10-20 22:00,163,0,87,0,0
2013-10-20 23:00,162,0,0,87,0
2013-10-21 0:00,170,0,0,100,0
2013-10-21 1:00,165,0,92,0,0
2013-10-21 2:00,157,0,81,0,0
2013-10-21 3:00,166,0,0,93,0
2013-10-21 4:00,106,0,0,0,0
2013-10-21 5:00,166,0,83,0,0
2013-10-21 6:00,169,0,0,90,0
2013-10-21 7:00,105,0,0,0,0
2013-10-21 8:00,738,0,88,0,0
2013-10-21 9:00,117,0,0,89,0
2013-10-21 10:00,104,0,0,0,0
2013-10-21 11:00,128,0,0,0,0
2013-10-21 12:00,135,0,103,88,0
2013-10-21 13:00,170,0,83,0,0
2013-10-21 14:00,222,0,0,0,0
2013-10-21 15:00,166,0,0,86,0
2013-10-21 16:00,842,0,86,93,0
2013-10-21 17:00,674,0,0,0,0
2013-10-21 18:00,693,0,0,0,0
2013-10-21 19:00,267,0,88,91,0
2013-10-21 20:00,107,0,0,0,0
2013-10-21 21:00,109,0,0,0,0
2013-10-21 22:00,262,0,92,89,0
2013-10-21 23:00,158,0,81,0,0
2013-10-22 0:00,106,0,0,0,0
2013-10-22 1:00,162,0,0,87,0
2013-10-22 2:00,258,0,84,97,0
2013-10-22 3:00,107,0,0,0,0
2013-10-22 4:00,106,0,0,0,0
2013-10-22 5:00,256,0,86,92,0
2013-10-22 6:00,106,0,0,0,0
2013-10-22 7:00,106,0,0,0,0
2013-10-22 8:00,777,0,88,89,0
2013-10-22 9:00,125,0,0,0,0
2013-10-22 10:00,291,0,0,0,0
2013-10-22 11:00,112,0,91,89,0
2013-10-22 12:00,193,0,80,0,0
2013-10-22 13:00,323,0,0,0,0
2013-10-22 14:00,136,0,0,89,0
2013-10-22 15:00,155,0,82,0,0
2013-10-22 16:00,652,0,0,0,0
2013-10-22 17:00,754,0,0,86,0
2013-10-22 18:00,763,0,84,0,0
2013-10-22 19:00,116,0,0,0,0
2013-10-22 20:00,169,0,0,86,0
2013-10-22 21:00,165,0,86,0,0
2013-10-22 22:00,104,0,0,0,0
2013-10-22 23:00,161,0,0,87,0
2013-10-23 0:00,265,0,92,93,0
2013-10-23 1:00,154,0,80,0,0
2013-10-23 2:00,161,0,0,87,0
2013-10-23 3:00,106,0,875,0,0
2013-10-23 4:00,147,0,81,0,0
2013-10-23 5:00,166,0,0,88,0
2013-10-23 6:00,106,0,0,0,0
2013-10-23 7:00,159,0,82,0,0
2013-10-23 8:00,120,0,0,87,0
2013-10-23 9:00,134,0,0,0,0
2013-10-23 10:00,110,0,121,0,0
2013-10-23 11:00,184,0,89,89,0
2013-10-23 12:00,685,0,83,0,0
2013-10-23 13:00,2339,0,79,0,0
2013-10-23 14:00,1640,0,0,89,0
2013-10-23 15:00,582,0,74,0,0
2013-10-23 16:00,885,0,82,0,0
2013-10-23 17:00,1050,0,0,86,0
2013-10-23 18:00,1148,0,0,0,0
2013-10-23 19:00,578,0,238,0,0
2013-10-23 20:00,578,0,105,87,0
2013-10-23 21:00,180,0,85,0,0
2013-10-23 22:00,185,0,0,0,0
2013-10-23 23:00,186,0,0,88,0
2013-10-24 0:00,289,0,86,0,0
2013-10-24 1:00,144,0,0,0,0
2013-10-24 2:00,293,0,0,88,0
2013-10-24 3:00,189,0,88,0,0
2013-10-24 4:00,201,0,0,0,0
2013-10-24 5:00,836,0,0,89,0
2013-10-24 6:00,347,0,89,0,0
2013-10-24 7:00,5156,0,79,0,0
2013-10-24 8:00,1037,0,244,90,0
2013-10-24 9:00,198,0,99,0,0
2013-10-24 10:00,160,0,118,0,0
2013-10-24 11:00,981,0,0,90,0
2013-10-24 12:00,1309,0,101,0,0
2013-10-24 13:00,287,0,0,0,0
2013-10-24 14:00,133,1319,100,88,0
2013-10-24 15:00,2077,0,0,0,0
2013-10-24 16:00,903,0,100,0,0
2013-10-24 17:00,1051,0,0,85,0
2013-10-24 18:00,1278,0,100,93,0
2013-10-24 19:00,403,0,0,0,0
2013-10-24 20:00,383,0,98,0,0
2013-10-24 21:00,484,0,0,91,0
2013-10-24 22:00,198,0,100,0,0
2013-10-24 23:00,208,0,0,0,0
2013-10-25 0:00,191,0,0,89,0
2013-10-25 1:00,145,0,0,0,0
2013-10-25 2:00,140,0,0,0,0
2013-10-25 3:00,259,0,77,86,0
2013-10-25 4:00,310,0,0,94,0
2013-10-25 5:00,201,0,98,0,0
2013-10-25 6:00,329,0,0,0,0
2013-10-25 7:00,607,0,99,92,0
2013-10-25 8:00,754,0,0,0,0
2013-10-25 9:00,665,0,102,0,0
