time,power1,Appliance1,Appliance2,Appliance3,Appliance8
2013-10-06 22:00,199,2,0,3,0
2013-10-06 23:00,189,2,0,3,0
2013-10-07 0:00,199,2,0,3,0
2013-10-07 1:00,194,2,0,3,0
2013-10-07 2:00,208,2,0,3,0
2013-10-07 3:00,188,2,0,3,0
2013-10-07 4:00,252,2,0,3,0
2013-10-07 5:00,303,2,0,4,0
2013-10-07 6:00,4060,111,0,3,2693
2013-10-07 7:00,255,102,0,3,0
2013-10-07 8:00,224,99,0,3,0
2013-10-07 9:00,255,100,0,3,0
2013-10-07 10:00,232,99,0,3,0
2013-10-07 11:00,246,102,0,4,0
2013-10-07 12:00,197,1,0,3,0
2013-10-07 13:00,194,2,0,3,0
2013-10-07 14:00,186,2,0,3,0
2013-10-07 15:00,190,2,0,3,0
2013-10-07 16:00,380,102,0,3,0
2013-10-07 17:00,402,2,0,3,0
2013-10-07 18:00,569,107,0,3,0
2013-10-07 19:00,1564,102,0,4,0
2013-10-07 20:00,645,102,0,3,0
2013-10-07 21:00,310,106,0,3,0
2013-10-07 22:00,265,100,0,3,0
2013-10-07 23:00,251,105,0,4,0
2013-10-08 0:00,254,105,0,3,0
2013-10-08 1:00,274,110,0,3,0
2013-10-08 2:00,244,108,0,3,0
2013-10-08 3:00,225,105,0,3,0
2013-10-08 4:00,325,105,0,3,0
2013-10-08 5:00,358,121,0,3,0
2013-10-08 6:00,420,103,0,3,0
2013-10-08 7:00,283,2,0,3,0
2013-10-08 8:00,278,6,0,3,0
2013-10-08 9:00,255,102,0,3,0
2013-10-08 10:00,256,103,0,3,0
2013-10-08 11:00,273,101,0,3,0
2013-10-08 12:00,262,101,0,3,0
2013-10-08 13:00,251,99,0,3,0
2013-10-08 14:00,263,101,0,3,0
2013-10-08 15:00,253,104,0,3,0
2013-10-08 16:00,313,2,0,3,0
2013-10-08 17:00,524,103,0,3,0
2013-10-08 18:00,625,102,0,3,0
2013-10-08 19:00,1588,2,0,3,0
2013-10-08 20:00,556,1,0,3,0
2013-10-08 21:00,259,105,0,3,0
2013-10-08 22:00,194,56,0,3,0
2013-10-08 23:00,246,103,0,3,0
2013-10-09 0:00,246,103,0,3,0
2013-10-09 1:00,244,102,0,3,0
2013-10-09 2:00,238,100,0,3,0
2013-10-09 3:00,244,101,0,3,0
2013-10-09 4:00,398,102,0,3,0
2013-10-09 5:00,349,104,0,3,0
2013-10-09 6:00,433,103,0,3,0
2013-10-09 7:00,198,2,0,3,0
2013-10-09 8:00,182,2,0,3,0
2013-10-09 9:00,193,2,0,3,0
2013-10-09 10:00,2145,114,0,3,0
2013-10-09 11:00,278,102,0,3,0
2013-10-09 12:00,230,102,0,3,0
2013-10-09 13:00,180,6,0,3,0
2013-10-09 14:00,187,2,0,3,0
2013-10-09 15:00,423,103,0,3,0
2013-10-09 16:00,341,2,0,3,0
2013-10-09 17:00,538,107,0,3,0
2013-10-09 18:00,779,376,0,3,0
2013-10-09 19:00,671,113,0,3,0
2013-10-09 20:00,524,104,0,3,0
2013-10-09 21:00,257,100,0,3,0
2013-10-09 22:00,201,2,0,3,0
2013-10-09 23:00,190,2,0,3,0
2013-10-10 0:00,188,2,0,3,0
2013-10-10 1:00,194,2,0,3,0
2013-10-10 2:00,222,2,0,3,0
2013-10-10 3:00,1843,2,0,3,0
2013-10-10 4:00,255,2,0,3,0
2013-10-10 5:00,278,2,0,0,0
2013-10-10 6:00,369,2,0,0,0
2013-10-10 7:00,225,2,0,0,0
2013-10-10 8:00,250,6,0,0,0
2013-10-10 9:00,288,102,0,0,0
2013-10-10 10:00,295,102,0,0,0
2013-10-10 11:00,292,102,0,0,0
2013-10-10 12:00,279,102,0,0,0
2013-10-10 13:00,283,102,0,0,0
2013-10-10 14:00,297,102,0,0,0
2013-10-10 15:00,325,2,0,0,0
2013-10-10 16:00,494,2,0,0,0
2013-10-10 17:00,453,2,0,0,0
2013-10-10 18:00,6135,101,0,0,0
2013-10-10 19:00,2038,370,0,0,0
2013-10-10 20:00,461,105,0,0,0
2013-10-10 21:00,206,2,0,0,0
2013-10-10 22:00,186,2,0,0,0
2013-10-10 23:00,185,2,0,0,0
2013-10-11 0:00,182,2,0,0,0
2013-10-11 1:00,187,2,0,0,0
2013-10-11 2:00,179,2,0,0,0
2013-10-11 3:00,172,2,0,0,0
2013-10-11 4:00,165,2,0,0,0
2013-10-11 5:00,347,128,0,0,0
2013-10-11 6:00,1338,105,0,0,0
2013-10-11 7:00,376,2,0,0,0
2013-10-11 8:00,303,2,0,150,0
2013-10-11 9:00,446,2,0,250,0
2013-10-11 10:00,225,2,0,3,0
2013-10-11 11:00,351,2,0,4,0
2013-10-11 12:00,190,2,0,3,0
2013-10-11 13:00,195,2,0,3,0
2013-10-11 14:00,191,2,0,3,0
2013-10-11 15:00,392,112,0,3,0
2013-10-11 16:00,583,2,0,4,0
2013-10-11 17:00,752,2,0,3,0
2013-10-11 18:00,1973,120,0,4,0
2013-10-11 19:00,849,105,0,3,0
2013-10-11 20:00,772,101,0,4,0
2013-10-11 21:00,279,101,0,4,0
2013-10-11 22:00,257,103,0,4,0
2013-10-11 23:00,241,103,0,4,0
2013-10-12 0:00,2203,103,0,4,0
2013-10-12 1:00,287,103,0,4,0
2013-10-12 2:00,241,103,0,3,0
2013-10-12 3:00,274,102,0,4,0
2013-10-12 4:00,250,2,0,4,0
2013-10-12 5:00,333,101,0,4,0
2013-10-12 6:00,456,103,0,4,0
2013-10-12 7:00,457,102,0,4,0
2013-10-12 8:00,600,112,0,3,0
2013-10-12 9:00,830,102,0,4,0
2013-10-12 10:00,2965,114,1900,265,0
2013-10-12 11:00,2415,107,820,6,0
2013-10-12 12:00,1089,105,17,223,0
2013-10-12 13:00,1871,102,0,3,0
2013-10-12 14:00,3014,121,1935,198,0
2013-10-12 15:00,1340,117,201,137,0
2013-10-12 16:00,4197,101,197,20,0
2013-10-12 17:00,2176,108,0,3,0
2013-10-12 18:00,2124,100,175,3,0
2013-10-12 19:00,811,2,0,3,0
2013-10-12 20:00,655,2,0,3,0
2013-10-12 21:00,657,2,0,3,0
2013-10-12 22:00,285,102,0,3,0
2013-10-12 23:00,270,101,0,3,0
2013-10-13 0:00,219,2,0,3,0
2013-10-13 1:00,292,119,0,3,0
2013-10-13 2:00,240,2,0,3,0
2013-10-13 3:00,187,2,0,3,0
2013-10-13 4:00,285,128,0,3,0
2013-10-13 5:00,2888,101,0,3,2783
2013-10-13 6:00,1457,101,0,4,0
2013-10-13 7:00,1242,104,795,138,0
2013-10-13 8:00,3739,97,0,2043,0
2013-10-13 9:00,4218,107,0,354,2728
2013-10-13 10:00,3037,378,1947,21,0
2013-10-13 11:00,819,104,192,3,0
2013-10-13 12:00,2661,104,1947,43,0
2013-10-13 13:00,1266,102,1941,42,0
2013-10-13 14:00,686,103,0,3,0
2013-10-13 15:00,646,102,0,3,0
2013-10-13 16:00,651,104,0,3,0
2013-10-13 17:00,653,101,0,3,0
2013-10-13 18:00,688,102,0,3,0
2013-10-13 19:00,2372,100,0,3,0
2013-10-13 20:00,754,102,0,0,0
2013-10-13 21:00,457,6,0,0,0
2013-10-13 22:00,443,2,0,0,0
2013-10-13 23:00,222,2,0,0,0
2013-10-14 0:00,220,2,0,0,0
2013-10-14 1:00,274,2,0,0,0
2013-10-14 2:00,939,107,199,0,0
2013-10-14 3:00,291,102,0,0,0
2013-10-14 4:00,390,104,0,0,0
2013-10-14 5:00,333,2,0,0,0
2013-10-14 6:00,450,2,0,0,0
2013-10-14 7:00,495,369,0,0,0
2013-10-14 8:00,255,103,0,0,0
2013-10-14 9:00,218,2,0,0,0
2013-10-14 10:00,270,106,0,0,0
2013-10-14 11:00,293,119,0,0,0
2013-10-14 12:00,295,102,0,0,0
2013-10-14 13:00,303,102,0,0,0
2013-10-14 14:00,302,103,0,0,0
2013-10-14 15:00,424,99,0,0,0
2013-10-14 16:00,2455,94,0,0,0
2013-10-14 17:00,2886,107,0,0,0
2013-10-14 18:00,1513,2,0,0,0
2013-10-14 19:00,569,2,0,0,0
2013-10-14 20:00,1433,102,0,0,0
2013-10-14 21:00,329,102,0,0,0
2013-10-14 22:00,2200,102,0,0,0
2013-10-14 23:00,270,103,0,0,0
2013-10-15 0:00,245,103,0,0,0
2013-10-15 1:00,243,103,0,0,0
2013-10-15 2:00,189,10,0,0,0
2013-10-15 3:00,223,6,0,0,0
2013-10-15 4:00,187,2,0,0,0
2013-10-15 5:00,623,378,0,0,0
2013-10-15 6:00,1375,104,0,0,0
2013-10-15 7:00,1339,101,0,0,0
2013-10-15 8:00,232,102,0,0,0
2013-10-15 9:00,245,102,0,0,0
2013-10-15 10:00,235,101,0,0,0
2013-10-15 11:00,199,1,0,0,0
2013-10-15 12:00,195,2,0,0,0
2013-10-15 13:00,201,2,0,0,0
2013-10-15 14:00,195,2,0,0,0
2013-10-15 15:00,352,2,0,0,0
2013-10-15 16:00,1465,102,0,0,0
2013-10-15 17:00,1718,102,0,0,0
2013-10-15 18:00,1711,102,0,0,0
2013-10-15 19:00,3364,379,0,0,0
2013-10-15 20:00,523,107,0,0,0
2013-10-15 21:00,296,102,0,0,0
2013-10-15 22:00,278,100,0,0,0
2013-10-15 23:00,485,126,0,0,0
2013-10-16 0:00,246,107,0,0,0
2013-10-16 1:00,303,120,0,0,0
2013-10-16 2:00,236,105,0,0,0
2013-10-16 3:00,246,102,0,0,0
2013-10-16 4:00,241,102,0,0,0
2013-10-16 5:00,380,100,0,0,0
2013-10-16 6:00,1392,102,0,0,0
2013-10-16 7:00,227,2,0,0,0
2013-10-16 8:00,281,106,0,0,0
2013-10-16 9:00,255,104,0,0,0
2013-10-16 10:00,247,101,0,0,0
2013-10-16 11:00,258,102,0,0,0
2013-10-16 12:00,240,103,0,0,0
2013-10-16 13:00,189,2,0,0,0
2013-10-16 14:00,196,2,0,0,0
2013-10-16 15:00,1828,94,0,0,0
2013-10-16 16:00,597,2,0,0,0
2013-10-16 17:00,623,2,0,0,0
2013-10-16 18:00,1002,379,0,0,0
2013-10-16 19:00,706,106,0,0,0
2013-10-16 20:00,491,2,0,0,0
2013-10-16 21:00,247,2,0,0,0
2013-10-16 22:00,246,2,0,0,0
2013-10-16 23:00,234,2,0,0,0
2013-10-17 0:00,302,120,0,0,0
2013-10-17 1:00,278,101,0,0,0
2013-10-17 2:00,263,103,0,0,0
2013-10-17 3:00,215,2,0,0,0
2013-10-17 4:00,283,2,0,0,0
2013-10-17 5:00,313,2,0,0,0
2013-10-17 6:00,399,2,0,0,0
2013-10-17 7:00,374,102,0,0,0
2013-10-17 8:00,224,2,0,0,0
2013-10-17 9:00,228,2,0,0,0
2013-10-17 10:00,236,2,0,0,0
2013-10-17 11:00,241,2,0,0,0
2013-10-17 12:00,291,103,0,0,0
2013-10-17 13:00,306,100,0,0,0
2013-10-17 14:00,299,102,0,0,0
2013-10-17 15:00,388,103,0,0,0
2013-10-17 16:00,455,2,0,0,0
2013-10-17 17:00,4350,2,0,0,0
2013-10-17 18:00,1938,128,0,0,0
2013-10-17 19:00,1908,103,0,0,0
2013-10-17 20:00,1819,100,0,0,0
2013-10-17 21:00,310,2,0,0,0
2013-10-17 22:00,398,103,0,0,0
2013-10-17 23:00,2022,2,0,0,0
2013-10-18 0:00,202,105,0,0,0
2013-10-18 1:00,212,105,0,0,0
2013-10-18 2:00,145,2,0,0,0
2013-10-18 3:00,198,106,0,0,0
2013-10-18 4:00,234,128,0,0,0
2013-10-18 5:00,352,101,0,0,0
2013-10-18 6:00,1522,102,0,0,0
2013-10-18 7:00,493,102,0,0,0
2013-10-18 8:00,263,102,0,0,0
2013-10-18 9:00,1190,1,0,0,0
2013-10-18 10:00,349,101,0,0,0
2013-10-18 11:00,256,100,0,0,0
2013-10-18 12:00,244,100,0,0,0
2013-10-18 13:00,244,100,0,0,0
2013-10-18 14:00,241,103,0,0,0
2013-10-18 15:00,485,105,0,0,0
2013-10-18 16:00,433,2,0,0,0
2013-10-18 17:00,480,2,0,0,0
2013-10-18 18:00,796,102,0,0,0
2013-10-18 19:00,2676,2,0,0,0
2013-10-18 20:00,704,2,0,0,0
2013-10-18 21:00,618,2,0,0,0
2013-10-18 22:00,196,2,0,0,0
2013-10-18 23:00,189,2,0,0,0
2013-10-19 0:00,178,2,0,0,0
2013-10-19 1:00,186,2,0,0,0
2013-10-19 2:00,177,2,0,0,0
2013-10-19 3:00,213,106,0,0,0
2013-10-19 4:00,308,101,0,0,0
2013-10-19 5:00,329,103,0,0,0
2013-10-19 6:00,2684,2,0,0,2789
2013-10-19 7:00,1376,116,0,0,0
2013-10-19 8:00,10043,114,0,0,0
2013-10-19 9:00,1771,106,0,0,0
2013-10-19 10:00,696,102,0,3,0
2013-10-19 11:00,648,99,0,3,0
2013-10-19 12:00,891,126,0,3,0
2013-10-19 13:00,880,100,1897,3,0
2013-10-19 14:00,731,2,181,3,0
2013-10-19 15:00,1852,101,181,3,0
2013-10-19 16:00,1021,97,1894,1956,0
2013-10-19 17:00,6556,100,192,3,0
2013-10-19 18:00,3991,103,1920,3,0
2013-10-19 19:00,1330,2,784,4,0
2013-10-19 20:00,839,101,0,4,0
2013-10-19 21:00,731,2,0,4,0
2013-10-19 22:00,277,2,0,4,0
2013-10-19 23:00,281,2,0,4,0
2013-10-20 0:00,247,2,0,4,0
2013-10-20 1:00,235,2,0,4,0
2013-10-20 2:00,324,104,0,4,0
2013-10-20 3:00,281,103,0,3,0
2013-10-20 4:00,354,104,0,3,0
2013-10-20 5:00,647,383,0,3,0
2013-10-20 6:00,464,104,0,3,0
2013-10-20 7:00,841,2,0,3,0
2013-10-20 8:00,1696,100,0,3,0
2013-10-20 9:00,807,9,0,3,0
2013-10-20 10:00,2770,100,169,3,0
2013-10-20 11:00,605,2,0,3,0
2013-10-20 12:00,579,2,0,3,0
2013-10-20 13:00,668,103,0,3,0
2013-10-20 14:00,1633,2,0,3,0
2013-10-20 15:00,2683,102,18,0,0
2013-10-20 16:00,2928,371,1883,0,0
2013-10-20 17:00,845,108,178,0,0
2013-10-20 18:00,870,102,0,0,0
2013-10-20 19:00,804,2,0,0,0
2013-10-20 20:00,793,2,0,0,0
2013-10-20 21:00,371,103,0,0,0
2013-10-20 22:00,236,102,0,0,0
2013-10-20 23:00,221,102,0,0,0
2013-10-21 0:00,216,103,0,0,0
2013-10-21 1:00,225,102,0,0,0
2013-10-21 2:00,194,2,0,0,0
2013-10-21 3:00,164,2,0,0,0
2013-10-21 4:00,232,2,0,0,0
2013-10-21 5:00,234,2,0,0,0
2013-10-21 6:00,1227,2,0,0,0
2013-10-21 7:00,349,103,0,0,0
2013-10-21 8:00,557,101,0,0,0
2013-10-21 9:00,630,100,0,0,0
2013-10-21 10:00,545,2,0,0,0
2013-10-21 11:00,663,106,0,0,0
2013-10-21 12:00,549,2,0,0,0
2013-10-21 13:00,774,2,0,0,0
2013-10-21 14:00,778,2,0,0,0
2013-10-21 15:00,800,2,0,0,0
2013-10-21 16:00,881,103,0,0,0
2013-10-21 17:00,908,102,0,0,0
2013-10-21 18:00,869,2,0,0,0
2013-10-21 19:00,900,101,0,0,0
2013-10-21 20:00,795,102,0,0,0
2013-10-21 21:00,574,103,0,0,0
2013-10-21 22:00,422,2,0,0,0
2013-10-21 23:00,413,2,0,0,0
2013-10-22 0:00,415,2,0,0,0
2013-10-22 1:00,436,2,0,0,0
2013-10-22 2:00,2100,2,0,0,0
2013-10-22 3:00,228,2,0,0,0
2013-10-22 4:00,338,115,0,0,0
2013-10-22 5:00,321,103,0,0,0
2013-10-22 6:00,1400,101,0,0,0
2013-10-22 7:00,295,2,0,0,0
2013-10-22 8:00,422,102,0,0,0
2013-10-22 9:00,235,101,0,0,0
2013-10-22 10:00,200,2,0,0,0
2013-10-22 11:00,207,2,0,0,0
2013-10-22 12:00,200,2,0,0,0
2013-10-22 13:00,194,2,0,0,0
2013-10-22 14:00,180,2,0,0,0
2013-10-22 15:00,197,2,0,0,0
2013-10-22 16:00,288,2,0,0,0
2013-10-22 17:00,510,103,0,0,0
2013-10-22 18:00,616,100,0,0,0
2013-10-22 19:00,1580,111,0,0,0
2013-10-22 20:00,334,100,0,0,0
2013-10-22 21:00,240,102,0,0,0
2013-10-22 22:00,221,103,0,0,0
2013-10-22 23:00,453,386,0,0,0
2013-10-23 0:00,238,107,0,0,0
2013-10-23 1:00,182,2,0,0,0
2013-10-23 2:00,247,100,0,0,0
2013-10-23 3:00,233,100,0,0,0
2013-10-23 4:00,313,100,0,0,0
2013-10-23 5:00,332,103,0,0,0
2013-10-23 6:00,1300,2,0,0,0
2013-10-23 7:00,181,2,0,0,0
2013-10-23 8:00,181,2,0,0,0
2013-10-23 9:00,254,106,0,0,0
2013-10-23 10:00,245,101,0,0,0
2013-10-23 11:00,244,103,0,0,0
2013-10-23 12:00,243,102,0,0,0
2013-10-23 13:00,188,2,0,0,0
2013-10-23 14:00,196,2,0,0,0
2013-10-23 15:00,268,2,0,0,0
2013-10-23 16:00,256,2,0,0,0
2013-10-23 17:00,1810,2,0,0,0
2013-10-23 18:00,873,104,0,0,0
2013-10-23 19:00,829,2,0,0,0
